,arcA,arcB,e1,error_support_count,error_support,correct_arc_support_count,correct_arc_support
160,nsubj,root,obj->nsubj,480,3.2653061224489797,14700,3.6135959704717586
107,acl,obl,amod->acl,473,26.365663322185064,1794,0.441006202110635
5,obl,root,obj->obl,449,2.351154631617532,19097,4.694479064496543
95,obj,root,nsubj->obj,441,5.012502841554898,8798,2.1627494794701043
274,acl,obj,amod->acl,398,27.18579234972678,1464,0.35988465991637103
326,acl,nmod,amod->acl,342,24.639769452449567,1388,0.3412021229261769
94,obj,root,obl->obj,332,3.7735849056603774,8798,2.1627494794701043
536,acl,nsubj,amod->acl,263,19.155134741442097,1373,0.33751478009916497
4,obl,root,nmod->obl,225,1.178195528093418,19097,4.694479064496543
10,obl,root,nsubj->obl,218,1.1415405561082892,19097,4.694479064496543
79,xcomp,root,obl->xcomp,178,6.517759062614427,2731,0.6713422173713178
306,advcl,root,conj->advcl,168,3.6521739130434785,4600,1.130785133617013
281,obj,conj,nsubj->obj,165,5.367599219258295,3074,0.7556594566823256
213,amod,nmod,acl->amod,157,3.6932486473770876,4251,1.0449929571752004
589,amod,obl,acl->amod,153,2.7017481900052975,5663,1.3920948286245964
218,acl,conj,amod->acl,148,30.327868852459016,488,0.119961553305457
54,nsubj,conj,obj->nsubj,139,5.034407823252445,2761,0.6787169030253418
450,parataxis,root,conj->parataxis,138,3.9575566389446517,3487,0.8571842958527226
8,obl,root,xcomp->obl,131,0.6859716185788344,19097,4.694479064496543
398,obl,conj,obj->obl,130,2.8908160996219703,4497,1.1054653795381972
162,nsubj,root,obl->nsubj,128,0.8707482993197279,14700,3.6135959704717586
819,compound:prt,root,advmod->compound:prt,126,7.118644067796611,1770,0.43510645358741584
311,advcl,root,xcomp->advcl,123,2.6739130434782608,4600,1.130785133617013
174,amod,nsubj,acl->amod,121,3.9158576051779934,3090,0.7595926223644718
441,advmod,root,compound:prt->advmod,116,0.8907317822314367,13023,3.2013510424118174
540,amod,obj,acl->amod,108,2.9459901800327333,3666,0.9011865869217324
32,obl,advcl,obj->obl,107,3.297380585516179,3245,0.7976951649102624
267,acl,nsubj:cop,amod->acl,106,16.358024691358025,648,0.15929321012691833
293,ccomp,root,advcl->ccomp,103,5.738161559888579,1795,0.44125202496576915
493,conj,root,advcl->conj,96,1.3333333333333335,7200,1.7699245569657593
333,obj,advcl,nsubj->obj,91,4.216867469879518,2158,0.5304857213794595
312,advcl,root,ccomp->advcl,83,1.8043478260869563,4600,1.130785133617013
80,xcomp,root,advcl->xcomp,78,2.856096667887221,2731,0.6713422173713178
802,nsubj,advcl,obj->nsubj,75,3.5014005602240896,2142,0.5265525556973134
195,nmod,root,obl->nmod,74,3.1556503198294243,2345,0.5764545952895425
524,orphan,conj,advmod->orphan,72,15.126050420168067,476,0.11701167904384742
282,obj,conj,obl->obj,70,2.277163305139883,3074,0.7556594566823256
413,acl,root,amod->acl,68,22.006472491909385,309,0.07595926223644717
294,ccomp,root,conj->ccomp,67,3.732590529247911,1795,0.44125202496576915
331,obj,advcl,obl->obj,66,3.0583873957367933,2158,0.5304857213794595
483,obl,acl:relcl,obj->obl,64,2.3871689668034315,2681,0.6590510746146112
385,csubj,root,xcomp->csubj,63,9.090909090909092,693,0.17035523860795435
549,obl,acl,obj->obl,63,1.7666853617498597,3566,0.876604301408319
236,obj,acl,obl->obj,63,5.21523178807947,1208,0.29695400900203295
214,amod,nmod,nmod->amod,62,1.4584803575629264,4251,1.0449929571752004
641,obl,xcomp,obj->obl,62,4.387827317763623,1413,0.3473476943045303
512,advmod,conj,compound:prt->advmod,61,1.2871913905887318,4739,1.1649545104806573
116,nsubj,acl:relcl,obj->nsubj,60,2.376237623762376,2525,0.6207027092136864
41,nsubj,ccomp,obj->nsubj,56,4.351204351204351,1287,0.3163740145576295
384,csubj,root,ccomp->csubj,55,7.936507936507936,693,0.17035523860795435
256,amod,conj,acl->amod,54,3.5294117647058822,1530,0.3761089683552239
242,amod,root,acl->amod,54,3.6048064085447264,1498,0.36824263699093157
898,compound:prt,conj,advmod->compound:prt,54,6.741573033707865,801,0.19690410696244073
588,amod,obl,nmod->amod,52,0.9182412149037613,5663,1.3920948286245964
526,orphan,conj,nmod->orphan,51,10.714285714285714,476,0.11701167904384742
26,obj,acl:relcl,nsubj->obj,51,2.9982363315696645,1701,0.4181446765831607
25,obj,acl:relcl,obl->obj,49,2.880658436213992,1701,0.4181446765831607
497,conj,root,parataxis->conj,48,0.6666666666666667,7200,1.7699245569657593
11,obl,root,conj->obl,48,0.2513483793265958,19097,4.694479064496543
618,aux,root,cop->aux,47,0.7100770509140353,6619,1.6271014781328281
352,nsubj,parataxis,obj->nsubj,46,2.4612092027822365,1869,0.45944291624569505
309,advcl,root,acl:relcl->advcl,45,0.9782608695652175,4600,1.130785133617013
386,csubj,root,advcl->csubj,44,6.349206349206349,693,0.17035523860795435
680,obl,ccomp,obj->obl,42,2.741514360313316,1532,0.37660061406549217
68,xcomp,conj,obl->xcomp,41,4.408602150537634,930,0.2286152552747439
744,xcomp,advcl,obl->xcomp,41,6.776859504132231,605,0.1487228273561506
