,arcA,arcB,e1,error_support_count,error_support,correct_arc_support_count,correct_arc_support
39,@OBJ,root,@SUBJ->@OBJ,961,11.084198385236448,8670,2.3728655841436748
25,@SUBJ,root,@OBJ->@SUBJ,844,4.208636680961404,20054,5.48851746533071
99,@OBJ,@FMV,@SUBJ->@OBJ,569,9.491242702251878,5995,1.6407530769251821
159,@OBJ,@OBJ,@SUBJ->@OBJ,417,15.565509518477045,2679,0.7332072548928379
120,@SUBJ,@FMV,@OBJ->@SUBJ,410,3.447116193038507,11894,3.255232209666074
132,@PRD,root,@SUBJ->@PRD,408,11.10204081632653,3675,1.0057994258048448
8,@ADVL,root,@SUBJ->@ADVL,365,1.1020531400966185,33120,9.064510743579989
187,@PRD,@FMV,@SUBJ->@PRD,363,15.335868187579212,2367,0.647816936293896
7,@ADVL,root,@OBJ->@ADVL,342,1.0326086956521738,33120,9.064510743579989
172,@SUBJ,@SUBJ,@<NN->@SUBJ,257,9.241280115066523,2781,0.7611233205886458
26,@SUBJ,root,@ADVL->@SUBJ,250,1.2466340879625013,20054,5.48851746533071
52,@ADVL,@FMV,@SUBJ->@ADVL,242,1.349617980034577,17931,4.907480137171884
50,@ADVL,@FMV,@OBJ->@ADVL,237,1.321733311025598,17931,4.907480137171884
259,@<NN,@<NN,@SUBJ->@<NN,232,14.646464646464647,1584,0.4335200790407821
79,@ADVL,@ADVL,@DN>->@ADVL,224,2.743081067842273,8166,2.2349273771761533
28,@SUBJ,root,@PRD->@SUBJ,219,1.092051461055151,20054,5.48851746533071
40,@OBJ,root,@ADVL->@OBJ,208,2.3990772779700116,8670,2.3728655841436748
260,@<NN,@<NN,@ADVL->@<NN,177,11.174242424242424,1584,0.4335200790407821
81,@ADVL,@ADVL,@<NN->@ADVL,176,2.1552779818760714,8166,2.2349273771761533
174,@SUBJ,@SUBJ,@OBJ->@SUBJ,174,6.256742179072276,2781,0.7611233205886458
183,@SUBJ,@IMV,@OBJ->@SUBJ,165,7.753759398496241,2128,0.5824057627517577
122,@SUBJ,@FMV,@PRD->@SUBJ,163,1.3704388767445772,11894,3.255232209666074
60,@OBJ,@IMV,@SUBJ->@OBJ,154,6.355757325629385,2423,0.6631434037347317
70,@ADVL,@SUBJ,@DN>->@ADVL,151,6.48068669527897,2330,0.637690520306201
9,@ADVL,root,@Vpart->@ADVL,141,0.4257246376811594,33120,9.064510743579989
51,@ADVL,@FMV,@Vpart->@ADVL,131,0.7305783280352462,17931,4.907480137171884
121,@SUBJ,@FMV,@ADVL->@SUBJ,119,1.0005044560282494,11894,3.255232209666074
294,@ADVL,@IMV,@OBJ->@ADVL,106,1.8560672386622308,5711,1.5630259920466583
434,@Vpart,root,@ADVL->@Vpart,104,6.97986577181208,1490,0.40779350869366493
171,@SUBJ,@SUBJ,@NN>->@SUBJ,96,3.4519956850053934,2781,0.7611233205886458
162,@OBJ,@OBJ,@<NN->@OBJ,94,3.508771929824561,2679,0.7332072548928379
195,@ADVL,@NN>,@DN>->@ADVL,91,31.4878892733564,289,0.07909551947145582
87,@ADVL,@ADVL,@NN>->@ADVL,88,1.0776389909380357,8166,2.2349273771761533
109,@ADVL,@OBJ,@DN>->@ADVL,87,4.788112272977435,1817,0.49728913107140216
380,@Vpart,@FMV,@ADVL->@Vpart,83,6.561264822134387,1265,0.3462139520117357
12,@ADVL,root,@PRD->@ADVL,83,0.2506038647342995,33120,9.064510743579989
71,@ADVL,@SUBJ,@<NN->@ADVL,80,3.4334763948497855,2330,0.637690520306201
149,@NN>,@NN>,@SUBJ->@NN>,80,0.8842710290704101,9047,2.4760455524507297
100,@OBJ,@FMV,@ADVL->@OBJ,80,1.3344453711426187,5995,1.6407530769251821
