wordid,lexeme_id,word,homonym_nr,is_public,pos,government
234345,1337045,sisse hääletama,1,True,v,millest
234346,1337047,sisse hüppama,1,True,v,millesse
234346,1337047,sisse hüppama,1,True,v,kuhu
234346,1337046,sisse hüppama,1,True,v,kuhu
234346,1337046,sisse hüppama,1,True,v,millesse
234350,1337053,sisse jootma,1,True,v,mida
234350,1337053,sisse jootma,1,True,v,kellele
234358,1337078,sisse kandma,1,True,v,millesse
234366,1337108,sisse kukkuma,1,True,v,millega
234366,1337107,sisse kukkuma,1,True,v,millega
234396,2531635,sisse minema,1,True,v,kellele
234398,1337214,sisse murdma,1,True,v,kuhu
234404,1337229,sisse määrima,1,True,v,millega
234434,1337307,sisse rändama,1,True,v,kuhu
234434,1337307,sisse rändama,1,True,v,kust
234438,1337319,sisse saama,1,True,v,kuhu
234438,2194922,sisse saama,1,True,v,kuhu
234438,1337320,sisse saama,1,True,v,millega
234453,1337380,sisse sõitma,1,True,v,millele
234453,1337381,sisse sõitma,1,True,v,mida
234453,1337382,sisse sõitma,1,True,v,kuhu
234453,1337383,sisse sõitma,1,True,v,kellele
234481,1337498,sisse valama,1,True,v,kellele
234498,1337558,sisse võetud olema,1,True,v,kellest/millest
234582,1337776,sitta keerama,1,True,v,kellele
234583,1337777,sitta kokku keerama,1,True,v,kellele
234867,1338382,sobima,1,True,v,kellele/millele
234867,1338382,sobima,1,True,v,kelleks/milleks
234867,1338383,sobima,1,True,v,mida teha
234867,1338381,sobima,1,True,v,kellega/millega
234867,1338384,sobima,1,True,v,kuhu
234867,1338384,sobima,1,True,v,kellele
234867,1338384,sobima,1,True,v,kellele/millele
234867,1338384,sobima,1,True,v,millega
234871,1338406,sobitama,1,True,v,mida
234871,1338406,sobitama,1,True,v,millega
234871,1338407,sobitama,1,True,v,mida
234871,1338408,sobitama,1,True,v,mida
234871,1338409,sobitama,1,True,v,keda
234901,1338511,soetama,1,True,v,kellele
235002,1338763,solgutama,1,True,v,mida*
235002,1338764,solgutama,1,True,v,keda*
235040,1338854,solvama,1,True,v,millega
235040,1338854,solvama,1,True,v,keda*
235048,1338874,solvuma,1,True,v,kelle/mille peale
235152,1339118,soodustama,1,True,v,mida*
235167,1339151,sooja kohta saatma,1,True,v,keda
235195,1339207,soojendama,1,True,v,keda/mida
235195,1339210,soojendama,1,True,v,keda*
235501,1339907,soont olema,1,True,v,kellel
235501,1339907,soont olema,1,True,v,mille peale
235538,1339985,soosima,1,True,v,keda/mida*
235543,1340000,soostuma,1,True,v,mida tegema
235580,1340087,soovima,1,True,v,mida*
235580,1340087,soovima,1,True,v,mida teha
235580,1340088,soovima,1,True,v,kellele + mida*
235585,1340103,soovitama,1,True,v,mida*
235585,1340103,soovitama,1,True,v,kellel + mida teha
235585,1340104,soovitama,1,True,,keda*
235669,1340337,sorima,1,True,v,kus
235669,1340338,sorima,1,True,v,milles
235669,1340339,sorima,1,True,v,milles
235676,1340371,sorkima,1,True,v,milles
235676,1340371,sorkima,1,True,v,millega
235676,1340370,sorkima,1,True,v,milles
235871,1340803,spekuleerima,1,True,v,mille üle
235871,1340804,spekuleerima,1,True,v,millega
235895,1340862,spetsialiseeruma,1,True,v,millele
236674,1342600,sugereerima,1,True,v,kellele
236674,1342600,sugereerima,1,True,v,mida*
236776,1342842,suhestama,1,True,v,keda/mida*
236776,1342842,suhestama,1,True,v,kellega/millega
236777,1342844,suhestuma,1,True,v,millega
236863,1343040,suhtlema,1,True,v,kellega
236890,1343090,suhtuma,1,True,v,kellesse/millesse
236890,1343091,suhtuma,1,True,v,millesse
237106,1343591,sulanema,1,True,v,kellega/millega
237352,1344230,sundima,1,True,v,keda + mida tegema
237578,1344724,surkima,1,True,v,millega
237578,1344724,surkima,1,True,v,milles
237578,1344723,surkima,1,True,v,milles
1441625,2573395,surmakella lööma,1,True,v,kellele/millele
237699,1345002,surnuks rääkima,1,True,v,keda
237832,1345359,suud andma,1,True,v,kellele/millele
237836,1345365,suud kinni toppima,1,True,v,kellel
237839,1345369,suudlema,1,True,v,keda/mida*
237899,1345503,suunama,1,True,v,kuhu
237899,1345504,suunama,1,True,,kuhu
237899,1345505,suunama,1,True,v,kuhu
237899,1345506,suunama,1,True,,kellele
237917,1345568,suunduma,1,True,v,kuhu
237917,1345568,suunduma,1,True,v,mille poole
237917,1345566,suunduma,1,True,,kuhu
237917,1345567,suunduma,1,True,,kuhu
237922,1345591,suunitlema,1,True,v,kellele/millele
237961,1345730,suureks puhuma,1,True,v,mida
238270,1346375,suu sisse valetama,1,True,v,kellele
238286,1346410,suutma,1,True,v,mida teha
238286,1346411,suutma,1,True,v,mida teha
238302,1346458,suvatsema,1,True,v,mida teha
238302,1346459,suvatsema,1,True,,mida teha
238461,1346837,sõbrustama,1,True,v,kellega
238461,1346838,sõbrustama,1,True,v,millega
238462,1346843,sõbrutsema,1,True,v,kellega
238462,1346844,sõbrutsema,1,True,,millega
238465,1346857,sõdima,1,True,v,kellega
238465,1346857,sõdima,1,True,v,kelle vastu
238465,1346858,sõdima,1,True,v,millega
238465,1346858,sõdima,1,True,v,mille vastu
238562,1347098,sõidutama,1,True,v,millega
238562,1347098,sõidutama,1,True,v,kuhu
238581,2489875,sõimama,1,True,v,kelleks
238601,1347222,sõitlema,1,True,v,keda*
238602,1347229,sõitma,1,True,v,kuhu
238602,1347229,sõitma,1,True,v,millega
238603,1347246,sõitu sisse tegema,1,True,v,kellele
238827,1347773,sõltuma,1,True,v,kellest/millest
238827,1347774,sõltuma,1,True,v,kellest
238979,1348148,sõnelema,1,True,v,kellega
239007,1348221,sõnu peale lugema,1,True,v,kellele
239008,1348225,sõnu suhu panema,1,True,v,kellele
239009,1348227,sõnu suust võtma,1,True,v,kellel
239009,1348228,sõnu suust võtma,1,True,v,kellel
239010,1348229,sõnu tangidega välja kiskuma,1,True,v,kellelt
239051,1348325,sõrgu vastu ajama,1,True,v,millele
239058,1348341,sõrmedele vaatama,1,True,v,kelle
1376280,2489626,sõrme peale panema,1,True,v,millele
239312,1349036,särisema,1,True,v,millest
239338,1349103,säru tegema,1,True,v,kellele
239338,2358933,säru tegema,1,True,v,millele
239425,1349323,söandama,1,True,v,mida teha
239647,1349893,südamele hakkama,1,True,v,mis
239647,1349893,südamele hakkama,1,True,v,kellele
239648,1349894,südamele koputama,1,True,v,kelle
239649,1349895,südamele panema,1,True,v,kellele
239649,1349895,südamele panema,1,True,v,mida*
239688,1349972,südamesse minema,1,True,v,kellele
239689,1349973,südamesse võtma,1,True,v,mida*
239703,1350005,südametunnistusele koputama,1,True,v,kelle
239728,1350065,südant puistama,1,True,v,kellele
239732,1350071,südant valutama,1,True,v,kelle/mille pärast
239735,1350074,südant võitma,1,True,v,kelle
239756,1350115,sügama,1,True,v,mida*
239794,1350257,sügelema,1,True,v,kellel
239891,1350476,sülgama,1,True,v,mille peale
239895,1350494,sülitama,1,True,v,millele
239895,1350494,sülitama,1,True,v,mille peale
239958,1350650,sümpatiseerima,1,True,v,kellele
239958,1827539,sümpatiseerima,1,True,v,keda/mida*
240016,1350814,sünkima,1,True,v,millega
240031,1350846,sünkroniseerima,1,True,v,millega
240032,1350850,sünkroniseeruma,1,True,v,millega
240039,1350864,sünkroonima,1,True,v,millega
240243,1351330,süttima,1,True,v,millest
240243,1351329,süttima,1,True,,millest
240295,1351449,süvenema,1,True,v,millesse
240313,1351500,süübima,1,True,v,millesse
240325,1351547,süüdistama,1,True,v,et
240325,1351547,süüdistama,1,True,v,milles
240325,1351547,süüdistama,1,True,v,keda*
240325,1351546,süüdistama,1,True,v,milles
240325,1351546,süüdistama,1,True,v,keda*
240347,1351605,süüks panema,1,True,v,mida
240347,1351605,süüks panema,1,True,v,kellele
240363,1351633,süüstama,1,True,v,keda*
240397,1351732,süüvima,1,True,v,kellesse/millesse
240706,1352408,žongleerima,1,True,v,millega
240706,1352406,žongleerima,1,True,v,millega
240738,1352484,taandama,1,True,v,mida
240738,1352485,taandama,1,True,v,mida
240738,1352486,taandama,1,True,v,kust
240738,1352486,taandama,1,True,v,keda
240738,1352488,taandama,1,True,v,mida
240738,1352489,taandama,1,True,v,mida
240833,1352732,tabama,1,True,v,millega
240833,1352732,tabama,1,True,v,keda/mida*
240833,1352733,tabama,1,True,v,millelt
240833,1352733,tabama,1,True,v,keda/mida
240833,1352734,tabama,1,True,v,mida
240833,1352735,tabama,1,True,v,mida
240973,1353086,taga ajama,1,True,v,keda/mida*
240973,1353087,taga ajama,1,True,v,keda*
240973,1353089,taga ajama,1,True,v,mida*
240973,1353090,taga ajama,1,True,v,keda/mida*
240973,1353091,taga ajama,1,True,v,keda*
240999,1353159,taga kiruma,1,True,v,keda/mida*
241025,1353217,tagama,1,True,v,mida
241036,1353274,tagant innustama,1,True,v,mida tegema
241036,1353274,tagant innustama,1,True,v,keda*
241050,1353298,tagant lükkama,1,True,v,mida*
241050,1353299,tagant lükkama,1,True,v,keda*
241050,1353300,tagant lükkama,1,True,v,keda/mida*
241059,1353324,tagant tõukama,1,True,v,mida*
241059,1353325,tagant tõukama,1,True,v,keda*
241059,1353326,tagant tõukama,1,True,v,keda/mida*
241071,1353360,taga otsima,1,True,v,keda/mida*
241089,1353407,taga rääkima,1,True,v,keda*
241111,1353482,tagasi jõudma,1,True,v,kuhu
241113,1353486,tagasi kohkuma,1,True,v,millest
241137,1353561,tagasi mõtlema,1,True,v,millele
241139,1353564,tagasi müüma,1,True,v,kellele
241216,1353752,tagastama,1,True,v,kellele
241257,1353845,taga õhkama,1,True,v,mida/keda*
241294,1353969,taha keerama,1,True,v,kellele
241296,1353971,taha panema,1,True,v,kellele
241370,1354175,tahtma,1,True,v,mida/keda*
241370,1354175,tahtma,1,True,v,kuhu
241370,1354175,tahtma,1,True,v,mida teha
241370,1354176,tahtma,1,True,v,keda*
241370,1354177,tahtma,1,True,v,mida teha
241370,1354178,tahtma,1,True,v,mida teha
241370,1354179,tahtma,1,True,v,mida teha
241370,1354180,tahtma,1,True,v,mida teha
241531,1354568,taipama,1,True,,mida teha
241543,1354598,tajuma,1,True,v,et
241543,1354598,tajuma,1,True,v,mida*
241556,1354634,takistama,1,True,v,keda/mida*
241556,1354634,takistama,1,True,v,kellel + mida teha
241556,1354634,takistama,1,True,v,mida tegemast
241580,1354703,takka kiitma,1,True,v,kellele/millele
241720,1355036,talitama,1,True,,kellega/millega
241728,1355064,talitsema,1,True,v,keda/mida*
241784,1355233,talluma,1,True,v,millel
241797,1355272,taltsutama,1,True,v,keda
241797,1355271,taltsutama,1,True,v,keda/mida
241807,1355302,taluma,1,True,v,mida*
241807,1355303,taluma,1,True,,mida*
241807,1355304,taluma,1,True,,keda/mida*
242031,1355866,tankiga üle sõitma,1,True,v,kellest/millest
242153,1356141,taotlema,1,True,v,kust/kellelt
242153,1356141,taotlema,1,True,v,mida*
242153,1356141,taotlema,1,True,v,mida teha
242215,1356324,tappa andma,1,True,v,kellele
242330,1356591,tarima,1,True,v,keda/mida
242330,1356592,tarima,1,True,v,keda/mida
242330,1356593,tarima,1,True,v,keda/mida
242375,1356699,tarnima,1,True,v,mida
242375,1356699,tarnima,1,True,v,kellele
242419,1356826,tarvitsema,1,True,v,mida teha
242419,1356827,tarvitsema,1,True,,mida teha
242532,1357146,tassima,1,True,v,keda/mida
242532,1357147,tassima,1,True,,keda/mida
242538,1357173,tasuma,1,True,v,mille eest
242538,1357173,tasuma,1,True,v,kellele
242538,1357174,tasuma,1,True,v,mida
242538,1357175,tasuma,1,True,v,kellele
242538,1357176,tasuma,1,True,v,mida teha
242538,1357177,tasuma,1,True,,mida teha
242538,1357178,tasuma,1,True,,mida*
242543,1357187,tasustama,1,True,v,keda/mida
242535,1357157,tasu,1,True,s,mille eest
1259581,2341345,tatti panema,1,True,v,kellega
242649,1357447,tavatsema,1,True,v,mida teha
242690,1357525,teada andma,1,True,v,millest
242696,1357543,teada saama,1,True,v,millest/mille kohta
242713,1357608,teadma,1,True,v,kellest/millest
242713,1357608,teadma,1,True,v,mida*
242713,1357610,teadma,1,True,v,keda/mida*
242713,1357611,teadma,1,True,v,mida*
242822,1357871,teadvustama,1,True,v,mida*
242825,1357879,teatama,1,True,v,et
242825,1357879,teatama,1,True,v,kellele
242825,1357879,teatama,1,True,v,millest
242919,1358088,teavitama,1,True,v,keda + millest
242952,1358183,teed sillutama,1,True,v,kellele/millele
242953,1358184,teed tasandama,1,True,v,kellele/millele
243056,2313028,teenindama,1,True,v,keda/mida*
243056,1358460,teenindama,1,True,,mida*
243138,1358644,teerulliga üle sõitma,1,True,v,kellest/millest
243152,1358670,teesklema,1,True,v,et
243152,1358670,teesklema,1,True,v,keda/mida*
243191,1358764,tegelema,1,True,v,millega
243191,1358765,tegelema,1,True,v,kellega
211320,1279675,tegemist olema,1,True,v,millega/kellega
1170696,2210585,tegemist tegema,1,True,v,kellega
1170696,2210599,tegemist tegema,1,True,v,millega
211321,1279676,tegu olema,1,True,v,millega/kellega
243275,1359043,tegutsema,1,True,v,kellena
243446,1359427,teise ilma saatma,1,True,v,keda
243828,1360337,tellima,1,True,v,kellelt
244049,1360882,teotama,1,True,v,keda/mida*
244049,1360883,teotama,1,True,v,keda*
244193,1361250,teretama,1,True,v,keda*
244356,1361621,terve nahaga pääsema,1,True,v,millest
244448,1361816,tervitama,1,True,v,keda*
244448,1361817,tervitama,1,True,v,keda*
244448,1361818,tervitama,1,True,v,mida*
244448,1361819,tervitama,1,True,v,keda*
244578,1362175,tihkama,1,True,v,mida teha
244603,1362259,tiiba ripsutama,1,True,v,kellega
244625,1362298,tiibu kärpima,1,True,v,kellel
244625,1362298,tiibu kärpima,1,True,v,kelle
244677,1362424,tiirlema,1,True,v,kelle ümber
244680,1362438,tiirutama,1,True,v,kelle ümber
244702,1362498,tiivad andma,1,True,,mis/kes
244702,1362498,tiivad andma,1,True,,kellele
244759,1362627,tikkuma,1,True,v,mida tegema
244759,1362627,tikkuma,1,True,v,kuhu
244759,1362628,tikkuma,1,True,v,mida tegema
244776,1362673,tikutulega otsima,1,True,v,keda/mida*
244777,1362674,tikutulega taga otsima,1,True,v,keda/mida*
482791,1779864,tilgendama,1,True,v,millest
244958,1363146,tipnema,1,True,v,millega
245168,1363628,toestama,1,True,v,mida
245168,1363628,toestama,1,True,v,millega
245174,1363649,toetama,1,True,v,keda/mida*
245174,1363653,toetama,1,True,v,keda*
245174,1363654,toetama,1,True,v,vastu mida / mille vastu
245174,1363654,toetama,1,True,v,keda/mida*
245174,1363654,toetama,1,True,v,millele
245174,1363652,toetama,1,True,,millele
245177,1363671,toetuma,1,True,v,mille vastu
245177,1363671,toetuma,1,True,v,millele
245177,1363672,toetuma,1,True,,millele
245177,1363673,toetuma,1,True,v,kellele
245177,1363674,toetuma,1,True,v,millele
245218,1363803,tohtima,1,True,v,mida teha
245218,1363804,tohtima,1,True,v,mida teha
245312,1364048,toime saama,1,True,v,millega/kellega
245314,1364053,toimetama,1,True,v,kuhu
245324,1364090,toime tulema,1,True,v,millega/kellega
245324,1364091,toime tulema,1,True,v,millega
245324,1364091,toime tulema,1,True,v,milleta
245334,1364116,toimima,1,True,v,kuidas
245385,1364265,toituma,1,True,v,millest
245438,1364401,tolereerima,1,True,v,keda/mida*
245520,1364601,tolmu koguma,1,True,v,mis
245520,1364602,tolmu koguma,1,True,v,mis
245599,1364787,tonksama,1,True,v,millega
245599,1364787,tonksama,1,True,v,kuhu
245599,1364787,tonksama,1,True,v,keda/mida*
245647,1364913,tooma,1,True,v,keda/mida
245647,1364913,tooma,1,True,v,kust + kuhu
245647,1364913,tooma,1,True,v,kust
245647,1364913,tooma,1,True,v,kuhu + millega
245647,1364914,tooma,1,True,v,mida
245647,1364915,tooma,1,True,v,mida
245647,1364916,tooma,1,True,v,mida
245647,1364917,tooma,1,True,v,keda
245647,1364918,tooma,1,True,v,keda/mida
245647,1364919,tooma,1,True,,mida
245647,1364920,tooma,1,True,v,mida
245647,1364921,tooma,1,True,,keda
245954,1365653,torkama,1,True,v,millega
245967,1365712,tormama,1,True,v,kuhu
245967,1365714,tormama,1,True,v,kuhu
245967,1365716,tormama,1,True,v,mida tegema
245976,1365749,tormi jooksma,1,True,v,millele/kellele
245976,1365750,tormi jooksma,1,True,v,kellele/millele
246188,1366250,traati tõmbama,1,True,v,kellele
246243,1366397,trahvima,1,True,v,mille eest
246243,1366397,trahvima,1,True,v,keda*
246460,2531150,treenima,1,True,v,mida*
246460,1366891,treenima,1,True,v,keda*
246494,1366966,trehvama,1,True,v,keda*
246494,1366966,trehvama,1,True,v,kellega
246494,1366967,trehvama,1,True,v,kuhu
246494,1366968,trehvama,1,True,v,mida*
246494,1366968,trehvama,1,True,v,millesse
285311,1441073,troonilt tõukama,1,True,v,keda
246895,1367925,truudust murdma,1,True,v,kellele/millele
246916,1367969,trügima,1,True,v,kuhu
246990,1368150,trünnima,1,True,v,keda*
247177,1368558,tsiteerima,1,True,v,keda/mida*
247527,1369352,tuginema,1,True,v,millel
247527,1369352,tuginema,1,True,v,millele
247650,1369690,tuhnima,1,True,v,kus
247650,1369691,tuhnima,1,True,v,milles
247650,1369692,tuhnima,1,True,v,milles
247650,1369692,tuhnima,1,True,v,в чём
247732,1369974,tuld avama,1,True,v,kelle pihta
247737,1369979,tuld otsa panema,1,True,v,millele
1340348,2433148,tuld otsa pistma,1,True,,millele
247739,1369984,tuld räästasse panema,1,True,v,millele
247742,1369988,tuld võtma,1,True,v,millest
247802,1370137,tulema,1,True,v,kust
247802,1370137,tulema,1,True,v,mida tegema
247802,1370137,tulema,1,True,v,millega
247802,1370137,tulema,1,True,v,mida tegemast
247802,1370137,tulema,1,True,v,kuhu
247802,1370151,tulema,1,True,v,kellel
247803,1370179,tulema,2,True,v,kellel + mida teha
247824,1370229,tulenema,1,True,v,kellele
247824,1370229,tulenema,1,True,v,millest
247979,1370628,tulistama,1,True,v,kelle/mille pihta
247979,1370628,tulistama,1,True,v,keda/mida
248150,1371100,tundma,1,True,v,mida*
248150,1371102,tundma,1,True,,kuidas
248150,1371102,tundma,1,True,,mida*
248150,1371102,tundma,1,True,,millisena
248150,1371103,tundma,1,True,v,mida*
248150,1371105,tundma,1,True,v,mida*
248150,1371106,tundma,1,True,v,mida*
248150,1371109,tundma,1,True,v,keda*
248150,1371110,tundma,1,True,v,keda*
248150,1371111,tundma,1,True,v,mida*
248155,1371146,tundma õppima,1,True,v,keda/mida*
248167,1371175,tunduma,1,True,v,mida tegevat
248167,1371175,tunduma,1,True,v,milline + millisena
248167,1371175,tunduma,1,True,v,et
248181,1371223,tungima,1,True,v,kuhu
248181,1371224,tungima,1,True,v,kuhu
248181,1371225,tungima,1,True,v,kuhu
248181,1371226,tungima,1,True,v,kuhu
248199,1371287,tunnetama,1,True,v,et
248199,1371287,tunnetama,1,True,v,keda/mida*
248243,1371391,tunnistama,1,True,v,et
248243,1371391,tunnistama,1,True,v,mida*
248243,1371392,tunnistama,1,True,v,mida*
248243,1371393,tunnistama,1,True,v,kelle/mille vastu
248243,1371393,tunnistama,1,True,v,mida*
248243,1371394,tunnistama,1,True,v,milliseks
248243,1371395,tunnistama,1,True,v,mida*
248243,1371396,tunnistama,1,True,adj,mida*
248243,1371398,tunnistama,1,True,v,keda/mida*
248245,1371423,tunnistust andma,1,True,v,millest
248267,1371480,tunnustama,1,True,v,millega
248404,1371820,turja kargama,1,True,v,kellele
248411,1371835,turjal liugu laskma,1,True,v,kelle
248629,1372369,tutvuma,1,True,v,kellega
248629,1372370,tutvuma,1,True,v,millega
248639,1372397,tutvustama,1,True,v,keda*
248639,1372397,tutvustama,1,True,v,kellele
248639,1372398,tutvustama,1,True,,kellele
248639,1372398,tutvustama,1,True,,mida*
248791,1372747,tuult alla tegema,1,True,v,millele/kellele
248869,1372923,tuupi andma,1,True,v,kellele
248871,1372931,tuupi saama,1,True,v,kelle käest
248871,1372931,tuupi saama,1,True,v,kellelt
248872,1372933,tuupi tegema,1,True,v,kellele
248905,1373040,tuvastama,1,True,v,et
248933,1373114,tõdema,1,True,v,et
248978,1373250,tõestama,1,True,v,et
249052,1373463,tõlkima,1,True,v,mis keelest + mis keelde
249065,1373504,tõmbama,1,True,v,millega
249065,1373507,tõmbama,1,True,,kuhu
249065,1373507,tõmbama,1,True,,millesse
249065,1373514,tõmbama,1,True,v,mida teha
249114,1373727,tõrelema,1,True,v,kellega
249114,1373727,tõrelema,1,True,v,mille pärast
249128,1373774,tõrjuma,1,True,v,keda/mida
249128,1373775,tõrjuma,1,True,v,keda/mida
249128,1373776,tõrjuma,1,True,v,mida
249128,1373777,tõrjuma,1,True,v,keda/mida
249128,1373778,tõrjuma,1,True,v,keda*
249131,1373796,tõrkuma,1,True,v,mida tegemast
249145,1373836,tõrvama,1,True,v,mida
249145,1373837,tõrvama,1,True,v,keda/mida*
249205,1374023,tõstma,1,True,v,keda/mida
249205,1374027,tõstma,1,True,v,mida*
249205,1374028,tõstma,1,True,v,mida*
249205,1374029,tõstma,1,True,v,keda/mida
249205,1374030,tõstma,1,True,v,mida*
249205,1374031,tõstma,1,True,v,mida*
249205,1374032,tõstma,1,True,v,mida*
249218,1374083,tõtt vaatama,1,True,v,kellega/millega
249219,1374084,tõtt vahtima,1,True,v,kellega/millega
249351,1374443,tähele panema,1,True,v,et
249351,1374443,tähele panema,1,True,v,keda/mida*
249356,1374462,tähelepanu juhtima,1,True,v,millele
249357,1374464,tähelepanu pöörama,1,True,v,millele/kellele
249367,1374487,tähendama,1,True,v,mida*
249367,1374487,tähendama,1,True,v,et
249367,1374488,tähendama,1,True,v,mida*
249367,1374490,tähendama,1,True,v,mida*
249367,1374491,tähendama,1,True,v,mida*
249412,1374630,tähistama,1,True,v,mida*
249412,1374629,tähistama,1,True,v,mida*
249412,1374631,tähistama,1,True,v,mida*
249499,1374883,täiendama,1,True,v,mida* + millega
249499,1374884,täiendama,1,True,v,mida*
249532,1374959,täima,1,True,v,mida teha
249558,1375020,täis jootma,1,True,v,keda
249693,1375301,täis valguma,1,True,v,mida*
249732,1375389,täitma,1,True,v,millega
249741,1375420,täituma,1,True,v,kellega/millega
249778,1375534,tänama,1,True,v,mida tegemast
249778,1375534,tänama,1,True,v,keda/mida*
249778,1375534,tänama,1,True,v,mille eest
249816,1375619,tänavale tõstma,1,True,v,keda
249817,1375621,tänavale viskama,1,True,v,keda
249943,1375905,täpsustama,1,True,v,kas
249984,1376023,tögama,1,True,v,keda*
250316,1376775,töötama,1,True,v,kus
250316,1376775,töötama,1,True,v,kellena
250410,1377025,tüdima,1,True,v,kellest/millest
250413,1377036,tüdinema,1,True,v,kellest/millest
250456,1377188,tühistama,1,True,v,mida
250456,2466693,tühistama,1,True,v,keda
250510,1377379,tükkima,1,True,v,mida tegema
250510,1377380,tükkima,1,True,v,mida tegema
250530,1377440,tülitama,1,True,v,keda*
250530,1377440,tülitama,1,True,v,millega
250530,1377441,tülitama,1,True,,keda*
250530,1377442,tülitama,1,True,,keda*
250531,1377445,tülitsema,1,True,v,kellega
250531,1377445,tülitsema,1,True,v,mille pärast
250539,1377462,tülpima,1,True,v,kellest/millest
250571,1377558,tünga tegema,1,True,v,kellele
250724,1377930,tüütama,1,True,v,keda*
250848,1378297,uhkeldama,1,True,v,millega
250855,1378322,uhkustama,1,True,v,millega
251046,1378849,uksele koputama,1,True,v,mis
251088,1378937,ulatama,1,True,v,mida
251088,1378937,ulatama,1,True,v,kellele
251088,1378939,ulatama,1,True,v,mida tegema
251088,1378939,ulatama,1,True,v,milleni
251089,1378948,ulatuma,1,True,v,mida tegema
251089,1378948,ulatuma,1,True,v,milleni
251089,1378949,ulatuma,1,True,,kuhu
251089,1378950,ulatuma,1,True,v,kuhu
251089,1378947,ulatuma,1,True,v,milleni
251264,1379417,umbusaldama,1,True,v,keda/mida*
251416,1379784,unistama,1,True,v,millest/kellest
251416,1379784,unistama,1,True,v,et
251459,1379899,unustama,1,True,v,mida tegemata
251459,1379899,unustama,1,True,v,kuhu
251459,1379899,unustama,1,True,v,mida teha
251489,1379998,uppuma,1,True,v,kuhu
251598,1380272,usaldama,1,True,v,keda*
251598,1380273,usaldama,1,True,v,mida*
251598,1380274,usaldama,1,True,v,mida teha
251598,1380275,usaldama,1,True,v,kelle kätte
251598,1380275,usaldama,1,True,v,kellele
251598,1380276,usaldama,1,True,v,kellele
251639,1380400,uskuma,1,True,v,kellesse/millesse
251639,1380400,uskuma,1,True,v,keda/mida*
251639,1380402,uskuma,1,True,v,et
251688,1380550,ust näitama,1,True,v,kellele
251752,1380688,usutlema,1,True,v,keda*
251752,1380687,usutlema,1,True,v,keda*
251825,1380886,uudistama,1,True,v,keda/mida*
251892,1381079,uurima,1,True,v,keda/mida*
251892,1381080,uurima,1,True,v,keda/mida*
251892,1381081,uurima,1,True,v,mida*
252030,1381427,uut ja vana tegema,1,True,v,kellele
252132,1381688,vaatama,1,True,v,keda/mida*
252132,1381690,vaatama,1,True,v,keda*
252132,2073289,vaatama,1,True,v,kelle/mille järele
252163,1381803,vaatlema,1,True,v,keda/mida*
252163,1381804,vaatlema,1,True,v,mida*
252163,1381805,vaatlema,1,True,v,keda/mida*
252205,1381926,vabadus,1,True,s,mida teha
252284,1382119,vabandama,1,True,v,et
252284,1382119,vabandama,1,True,v,kelle ees
252284,1382120,vabandama,1,True,v,mida*
252284,1382120,vabandama,1,True,v,millega
252284,1382118,vabandama,1,True,v,keda/mida*
252291,1382143,vabanema,1,True,v,millest
252291,1382141,vabanema,1,True,,millest
252291,1382142,vabanema,1,True,v,kust
252312,1382202,vabastama,1,True,v,millest
252312,1382203,vabastama,1,True,v,mille tõttu
252343,1382267,vaba voli andma,1,True,v,kellele
252473,1382622,vaeva nägema,1,True,v,millega
252473,1382622,vaeva nägema,1,True,v,mille kallal
252484,1382653,vaevuma,1,True,v,mida tegema
252597,1382986,vahelduma,1,True,v,kellega/millega
252617,1383049,vahele jääma,1,True,v,millega
319847,1793900,vahele rääkima,1,True,v,kellele
252624,1383070,vahele segama,1,True,v,kellele/millele
252628,1383085,vahele tõmbama,1,True,v,millega
252628,1383085,vahele tõmbama,1,True,v,keda
252629,1383086,vahele võtma,1,True,v,mille eest
252629,1383086,vahele võtma,1,True,v,keda
252670,1383218,vahendama,1,True,,millest
252670,1383218,vahendama,1,True,,millesse
252708,1383342,vahetama,1,True,v,milleks
252708,1383342,vahetama,1,True,v,mille vastu
252708,1383342,vahetama,1,True,v,mida
252708,1383343,vahetama,1,True,v,mida
252708,1383344,vahetama,1,True,v,mida
252708,1383345,vahetama,1,True,v,mida
252708,1383346,vahetama,1,True,v,mida
252880,1383805,vaidlema,1,True,v,mille üle
252880,1383805,vaidlema,1,True,v,kellega
252990,1384135,vaimustuma,1,True,v,kellest/millest
253022,1384218,vaipa alt tõmbama,1,True,v,kellel/millel
253023,1384219,vaipa alt ära tõmbama,1,True,v,kellel/millel
253049,1384279,vajama,1,True,v,keda/mida*
253054,1384294,vajuma,1,True,v,kuhu
253054,1384297,vajuma,1,True,v,millesse
253054,1384298,vajuma,1,True,v,kuhu
253081,1384385,vaktsineerima,1,True,v,mille vastu
253096,1384414,valama,1,True,v,kuhu
253108,1384472,valdama,1,True,v,mida*
253108,1384471,valdama,1,True,v,keda/mida*
253108,1384473,valdama,1,True,v,mida*
253167,1384638,valetama,1,True,v,kellele
253368,1385100,valgust näitama,1,True,v,millega
253443,1385290,valima,1,True,v,millest / mille hulgast
253443,1385290,valima,1,True,v,mille vahel
253443,1385290,valima,1,True,v,kas
253443,1385292,valima,1,True,v,millesse
253443,1385292,valima,1,True,v,kelleks
253481,1385384,valimisvankri ette rakendama,1,True,v,keda/mida
253575,1385656,vallandama,1,True,v,mille pärast
253639,1385845,valmis jõudma,1,True,,millega
