,arcA,arcB,e1,error_support_count,error_support,correct_arc_support_count,correct_arc_support
24,punct,root,p->punct,771,100.0,771,6.5140250084488
92,cc,conj,c->cc,431,100.0,431,3.641432916525853
448,punct,parataxis,p->punct,324,100.0,324,2.7374112875971615
85,punct,conj,p->punct,323,99.69135802469135,324,2.7374112875971615
37,obl,root,o->obl,287,74.93472584856397,383,3.235890503548496
225,advmod,root,a->advmod,256,95.16728624535315,269,2.272727272727273
1,nsubj,root,n->nsubj,246,84.24657534246576,292,2.46704967894559
74,nmod,obl,n->nmod,238,87.5,272,2.2980736735383576
122,nmod,nmod,n->nmod,196,87.89237668161435,223,1.8840824602906387
190,mark,advcl,m->mark,195,98.98477157360406,197,1.6644136532612368
93,case,obl,c->case,193,100.0,193,1.6306184521797904
209,amod,obl,a->amod,171,98.27586206896551,174,1.47009124704292
33,aux,root,a->aux,162,95.85798816568047,169,1.4278472456911118
179,punct,acl:relcl,p->punct,147,100.0,147,1.2419736397431564
189,punct,advcl,p->punct,141,100.0,141,1.1912808381209867
129,nmod,obj,n->nmod,138,76.66666666666667,180,1.5207840486650894
28,obj,root,o->obj,128,68.44919786096256,187,1.5799256505576207
218,amod,obj,a->amod,122,93.84615384615384,130,1.098344035147009
197,advmod,conj,a->advmod,118,95.9349593495935,123,1.0392024332544778
348,punct,ccomp,p->punct,114,100.0,114,0.9631632308212235
263,nmod,nsubj,n->nmod,113,83.7037037037037,135,1.1405880364988172
157,cop,root,c->cop,111,97.36842105263158,114,0.9631632308212235
260,amod,nmod,a->amod,110,95.65217391304348,115,0.971612031091585
309,obl,conj,o->obl,92,82.14285714285714,112,0.9462656302805001
61,obl,advcl,o->obl,92,81.41592920353983,113,0.9547144305508617
349,mark,ccomp,m->mark,91,98.91304347826086,92,0.777289624873268
114,conj,root,c->conj,88,59.45945945945946,148,1.2504224400135182
96,amod,nsubj,a->amod,81,94.18604651162791,86,0.7265968232510984
47,advcl,root,root->advcl,81,48.50299401197605,167,1.4109496451503887
0,mark,root,m->mark,74,100.0,74,0.6252112200067591
213,obl,acl,o->obl,74,81.31868131868131,91,0.7688408246029064
473,nsubj,advcl,n->nsubj,74,90.2439024390244,82,0.6928016221696519
87,conj,obl,c->conj,71,87.65432098765432,81,0.6843528218992904
192,advmod,advcl,a->advmod,65,98.48484848484848,66,0.5576208178438662
102,xcomp,root,x->xcomp,59,77.63157894736842,76,0.6421088205474822
172,nmod,conj,n->nmod,58,57.42574257425742,101,0.8533288273065225
151,nsubj:cop,root,n->nsubj:cop,57,76.0,75,0.6336600202771207
571,conj,nmod,c->conj,57,62.637362637362635,91,0.7688408246029064
16,punct,appos,p->punct,56,100.0,56,0.4731328151402501
135,obj,conj,o->obj,56,81.15942028985508,69,0.582967218654951
339,nsubj,acl:relcl,n->nsubj,56,84.84848484848484,66,0.5576208178438662
54,obj,advcl,o->obj,56,78.87323943661971,71,0.5998648191956741
21,flat,appos,f->flat,56,96.55172413793103,58,0.4900304156809733
411,det,obl,d->det,55,100.0,55,0.4646840148698885
107,nsubj,conj,n->nsubj,55,83.33333333333334,66,0.5576208178438662
495,csubj,root,c->csubj,54,91.52542372881356,59,0.4984792159513349
46,advcl,root,a->advcl,54,32.33532934131736,167,1.4109496451503887
318,nmod,nsubj:cop,n->nmod,53,88.33333333333333,60,0.5069280162216966
241,obl,acl:relcl,o->obl,52,78.78787878787878,66,0.5576208178438662
386,flat,nmod,f->flat,52,83.87096774193549,62,0.5238256167624198
299,acl,obj,a->acl,51,94.44444444444444,54,0.4562352145995268
328,acl,obl,a->acl,49,83.05084745762711,59,0.4984792159513349
39,obl,root,root->obl,49,12.793733681462141,383,3.235890503548496
285,nummod,obl,n->nummod,49,92.45283018867924,53,0.44778641432916527
67,obj,xcomp,o->obj,47,64.38356164383562,73,0.6167624197363974
