,arcA,arcB,e1,error_support_count,error_support,correct_arc_support_count,correct_arc_support
159,obl,root,nmod->obl,1089,5.702466355972143,19097,4.694479064496543
38,nmod,obl,obl->nmod,860,8.824132977631848,9746,2.3957895461372622
329,nmod,obj,obl->nmod,821,13.498849062808288,6082,1.4950946049257985
107,nsubj,root,obj->nsubj,622,4.231292517006803,14700,3.6135959704717586
440,nmod,nsubj,obl->nmod,526,9.044016506189822,5816,1.4297057254601189
165,obl,root,obj->obl,492,2.576320888097607,19097,4.694479064496543
71,acl,obl,amod->acl,489,27.257525083612038,1794,0.441006202110635
352,obj,root,nsubj->obj,471,5.353489429415776,8798,2.1627494794701043
353,obj,root,nmod->obj,433,4.921573084791999,8798,2.1627494794701043
391,nsubj:cop,root,root->nsubj:cop,394,7.034458132476344,5601,1.3768538116062803
898,acl,obj,amod->acl,388,26.50273224043716,1464,0.35988465991637103
130,nmod,conj,conj->nmod,363,12.908961593172119,2812,0.6912538686371826
145,conj,nmod,nmod->conj,357,16.76056338028169,2130,0.5236026814357038
351,obj,root,obl->obj,353,4.012275517162991,8798,2.1627494794701043
162,obl,root,root->obl,350,1.8327485992564279,19097,4.694479064496543
941,acl,nmod,amod->acl,348,25.072046109510087,1388,0.3412021229261769
629,conj,root,root->conj,333,4.625,7200,1.7699245569657593
104,nsubj,root,nmod->nsubj,276,1.8775510204081631,14700,3.6135959704717586
1202,obl,acl,nmod->obl,261,7.319125070106562,3566,0.876604301408319
1218,acl,nsubj,amod->acl,261,19.009468317552805,1373,0.33751478009916497
540,advcl,root,root->advcl,252,5.478260869565217,4600,1.130785133617013
998,obl,conj,nmod->obl,242,5.381365354680899,4497,1.1054653795381972
43,nmod,obl,obj->nmod,235,2.41124563923661,9746,2.3957895461372622
666,parataxis,root,root->parataxis,233,6.6819615715514775,3487,0.8571842958527226
541,advcl,root,conj->advcl,227,4.934782608695652,4600,1.130785133617013
517,nmod,nmod,obl->nmod,227,3.203047834062368,7087,1.7421465743356024
167,obl,root,nsubj->obl,227,1.1886683772320261,19097,4.694479064496543
87,conj,obl,obl->conj,224,10.889645114244045,2057,0.505657613010912
484,xcomp,root,obl->xcomp,195,7.140241669718052,2731,0.6713422173713178
131,nmod,conj,obl->nmod,194,6.89900426742532,2812,0.6912538686371826
217,nsubj,conj,obj->nsubj,191,6.917783411807315,2761,0.6787169030253418
665,parataxis,root,conj->parataxis,190,5.448809865213651,3487,0.8571842958527226
330,nmod,obj,obj->nmod,186,3.0582045379809273,6082,1.4950946049257985
759,amod,nmod,acl->amod,181,4.257821689014349,4251,1.0449929571752004
1327,obl,amod,nmod->obl,179,26.01744186046512,688,0.16912612433228366
954,amod,obl,acl->amod,175,3.0902348578491967,5663,1.3920948286245964
108,nsubj,root,obl->nsubj,167,1.1360544217687074,14700,3.6135959704717586
1049,obl,advcl,nmod->obl,164,5.053929121725732,3245,0.7976951649102624
913,obj,conj,nsubj->obj,153,4.977228366948601,3074,0.7556594566823256
583,nmod,root,obl->nmod,152,6.4818763326226,2345,0.5764545952895425
444,nmod,nsubj,nsubj->nmod,149,2.561898211829436,5816,1.4297057254601189
1313,appos,nmod,nmod->appos,149,22.074074074074073,675,0.16593042721553994
969,amod,obj,acl->amod,146,3.982542280414621,3666,0.9011865869217324
886,amod,nsubj,acl->amod,144,4.660194174757281,3090,0.7595926223644718
1843,compound:prt,root,advmod->compound:prt,143,8.079096045197739,1770,0.43510645358741584
