,arcA,arcB,e1,error_support_count,error_support,correct_arc_support_count,correct_arc_support
167,obl,root,nmod->obl,1768,9.257998638529612,19097,4.694479064496543
176,obl,root,obj->obl,1290,6.754987694402262,19097,4.694479064496543
170,obl,root,nsubj->obl,1251,6.550767136199403,19097,4.694479064496543
131,nsubj,root,obl->nsubj,919,6.2517006802721085,14700,3.6135959704717586
130,nsubj,root,obj->nsubj,891,6.061224489795918,14700,3.6135959704717586
126,nsubj,root,nmod->nsubj,835,5.680272108843538,14700,3.6135959704717586
838,obj,root,obl->obj,821,9.331666287792679,8798,2.1627494794701043
836,obj,root,nmod->obj,802,9.115708115480793,8798,2.1627494794701043
361,nsubj:cop,root,root->nsubj:cop,786,14.033208355650775,5601,1.3768538116062803
196,nmod,conj,conj->nmod,767,27.27596017069701,2812,0.6912538686371826
835,obj,root,nsubj->obj,690,7.842691520800182,8798,2.1627494794701043
305,nmod,obl,obl->nmod,669,6.864354607018264,9746,2.3957895461372622
791,advcl,root,conj->advcl,642,13.956521739130434,4600,1.130785133617013
527,conj,root,advcl->conj,593,8.23611111111111,7200,1.7699245569657593
168,obl,root,root->obl,547,2.8643242394093313,19097,4.694479064496543
771,obl,conj,obj->obl,496,11.029575272403825,4497,1.1054653795381972
484,parataxis,root,conj->parataxis,492,14.109549756237453,3487,0.8571842958527226
789,advcl,root,root->advcl,467,10.152173913043478,4600,1.130785133617013
726,nmod,obj,obl->nmod,454,7.4646497862545225,6082,1.4950946049257985
172,obl,root,nsubj:cop->obl,452,2.366863905325444,19097,4.694479064496543
362,nsubj:cop,root,nmod->nsubj:cop,426,7.605784681306909,5601,1.3768538116062803
686,nmod,nsubj,nsubj->nmod,423,7.273039889958735,5816,1.4297057254601189
727,nmod,obj,obj->nmod,412,6.7740874712265695,6082,1.4950946049257985
685,nmod,nsubj,obl->nmod,367,6.3101788170563955,5816,1.4297057254601189
772,obl,conj,nmod->obl,352,7.8274405158994895,4497,1.1054653795381972
529,conj,root,acl:relcl->conj,322,4.472222222222221,7200,1.7699245569657593
215,conj,nmod,nmod->conj,301,14.131455399061032,2130,0.5236026814357038
89,obl,advcl,obj->obl,288,8.875192604006163,3245,0.7976951649102624
797,advcl,root,acl:relcl->advcl,280,6.086956521739131,4600,1.130785133617013
1484,obl,acl,nmod->obl,260,7.291082445316882,3566,0.876604301408319
90,obl,advcl,nmod->obl,257,7.919876733436055,3245,0.7976951649102624
523,conj,root,parataxis->conj,244,3.3888888888888893,7200,1.7699245569657593
773,obl,conj,nsubj->obl,243,5.403602401601067,4497,1.1054653795381972
528,conj,root,root->conj,240,3.3333333333333335,7200,1.7699245569657593
385,nmod,root,root->nmod,236,10.063965884861407,2345,0.5764545952895425
531,conj,root,ccomp->conj,234,3.25,7200,1.7699245569657593
1903,obl,xcomp,obj->obl,234,16.560509554140125,1413,0.3473476943045303
397,obl,acl:relcl,obj->obl,232,8.65348750466244,2681,0.6590510746146112
756,obj,acl,obl->obj,226,18.70860927152318,1208,0.29695400900203295
1121,advmod,root,root->advmod,212,1.6278891192505567,13023,3.2013510424118174
347,nsubj,conj,obj->nsubj,209,7.569721115537849,2761,0.6787169030253418
1422,obj,conj,obl->obj,209,6.798959011060507,3074,0.7556594566823256
399,obl,acl:relcl,nmod->obl,203,7.5718015665796345,2681,0.6590510746146112
776,obl,conj,conj->obl,199,4.425172337113632,4497,1.1054653795381972
594,nsubj:cop,conj,conj->nsubj:cop,196,16.955017301038062,1156,0.28417122053505806
488,parataxis,root,root->parataxis,193,5.534843705190708,3487,0.8571842958527226
310,nmod,obl,obj->nmod,191,1.9597783706135852,9746,2.3957895461372622
1226,advcl,conj,conj->advcl,189,20.97669256381798,901,0.22148639247585405
