,arcA,arcB,e1,error_support_count,error_support,correct_arc_support_count,correct_arc_support
200,obl,root,nmod->obl,1035,5.419699429229722,19097,4.694479064496543
107,nmod,obl,obl->nmod,854,8.762569259183255,9746,2.3957895461372622
318,nmod,obj,obl->nmod,814,13.38375534363696,6082,1.4950946049257985
47,nsubj,root,obj->nsubj,576,3.9183673469387754,14700,3.6135959704717586
71,nmod,nsubj,obl->nmod,538,9.250343878954608,5816,1.4297057254601189
27,acl,obl,amod->acl,513,28.595317725752505,1794,0.441006202110635
199,obl,root,obj->obl,495,2.5920301618055195,19097,4.694479064496543
838,obj,root,nsubj->obj,477,5.421686746987952,8798,2.1627494794701043
532,nsubj:cop,root,root->nsubj:cop,415,7.409391180146402,5601,1.3768538116062803
839,obj,root,nmod->obj,415,4.716981132075472,8798,2.1627494794701043
937,nmod,conj,conj->nmod,395,14.046941678520625,2812,0.6912538686371826
822,acl,obj,amod->acl,378,25.81967213114754,1464,0.35988465991637103
837,obj,root,obl->obj,377,4.285064787451693,8798,2.1627494794701043
867,acl,nmod,amod->acl,369,26.585014409221902,1388,0.3412021229261769
342,conj,nmod,nmod->conj,347,16.291079812206572,2130,0.5236026814357038
202,obl,root,root->obl,331,1.73325653243965,19097,4.694479064496543
776,conj,root,root->conj,317,4.402777777777778,7200,1.7699245569657593
1181,obl,acl,nmod->obl,286,8.020190689848569,3566,0.876604301408319
112,nmod,obl,obj->nmod,268,2.749846090703879,9746,2.3957895461372622
1199,acl,nsubj,amod->acl,265,19.30080116533139,1373,0.33751478009916497
43,nsubj,root,nmod->nsubj,261,1.7755102040816328,14700,3.6135959704717586
206,obl,root,nsubj->obl,244,1.2776875949101953,19097,4.694479064496543
358,advcl,root,conj->advcl,238,5.173913043478261,4600,1.130785133617013
359,advcl,root,root->advcl,231,5.021739130434782,4600,1.130785133617013
967,obl,conj,nmod->obl,226,5.025572603958194,4497,1.1054653795381972
611,parataxis,root,root->parataxis,217,6.22311442500717,3487,0.8571842958527226
128,nmod,nmod,obl->nmod,208,2.9349513193170593,7087,1.7421465743356024
1329,conj,obl,obl->conj,198,9.62566844919786,2057,0.505657613010912
320,nmod,obj,obj->nmod,194,3.1897402170338705,6082,1.4950946049257985
879,amod,obl,acl->amod,189,3.3374536464771323,5663,1.3920948286245964
901,obl,amod,nmod->obl,186,27.03488372093023,688,0.16912612433228366
980,amod,nmod,acl->amod,186,4.37544107268878,4251,1.0449929571752004
496,xcomp,root,obl->xcomp,184,6.73745880629806,2731,0.6713422173713178
188,nsubj,conj,obj->nsubj,181,6.555595798623687,2761,0.6787169030253418
936,nmod,conj,obl->nmod,180,6.401137980085349,2812,0.6912538686371826
1406,appos,nmod,nmod->appos,177,26.222222222222225,675,0.16593042721553994
614,parataxis,root,conj->parataxis,172,4.932606825351305,3487,0.8571842958527226
394,obl,advcl,nmod->obl,169,5.2080123266563945,3245,0.7976951649102624
743,obj,conj,nsubj->obj,168,5.465191932335719,3074,0.7556594566823256
72,nmod,nsubj,nsubj->nmod,164,2.8198074277854195,5816,1.4297057254601189
1156,obl,acl:relcl,nmod->obl,152,5.66952629615815,2681,0.6590510746146112
1720,compound:prt,root,advmod->compound:prt,151,8.531073446327683,1770,0.43510645358741584
49,nsubj,root,obl->nsubj,149,1.0136054421768708,14700,3.6135959704717586
207,obl,root,xcomp->obl,146,0.7645179871183956,19097,4.694479064496543
965,obl,conj,conj->obl,142,3.1576606626639983,4497,1.1054653795381972
586,orphan,conj,advmod->orphan,142,29.831932773109244,476,0.11701167904384742
530,nsubj:cop,root,nmod->nsubj:cop,141,2.5174076057846815,5601,1.3768538116062803
575,nmod,root,root->nmod,140,5.970149253731343,2345,0.5764545952895425
964,obl,conj,obj->obl,140,3.11318656882366,4497,1.1054653795381972
573,nmod,root,obl->nmod,139,5.927505330490406,2345,0.5764545952895425
1044,amod,nsubj,acl->amod,137,4.433656957928803,3090,0.7595926223644718
715,acl,conj,amod->acl,135,27.66393442622951,488,0.119961553305457
256,nsubj:cop,conj,conj->nsubj:cop,135,11.678200692041523,1156,0.28417122053505806
203,obl,root,conj->obl,134,0.7016808922867466,19097,4.694479064496543
364,advcl,root,acl:relcl->advcl,133,2.891304347826087,4600,1.130785133617013
687,nmod,nsubj:cop,obl->nmod,131,4.768838733163451,2747,0.675275383053464
892,conj,amod,amod->conj,130,13.800424628450106,942,0.2315651295363535
370,advcl,root,xcomp->advcl,127,2.7608695652173916,4600,1.130785133617013
755,advcl,conj,conj->advcl,121,13.429522752497224,901,0.22148639247585405
1317,amod,obj,acl->amod,121,3.3006001091107477,3666,0.9011865869217324
1421,conj,obj,obj->conj,119,8.106267029972752,1468,0.3608679513369076
151,ccomp,root,advcl->ccomp,117,6.518105849582173,1795,0.44125202496576915
704,advmod,root,compound:prt->advmod,117,0.8984105044920525,13023,3.2013510424118174
775,conj,root,obl->conj,115,1.597222222222222,7200,1.7699245569657593
1094,aux,root,cop->aux,114,1.7223145490255325,6619,1.6271014781328281
412,appos,obl,obl->appos,113,23.298969072164947,485,0.11922408474005462
14,obl,ccomp,nmod->obl,113,7.37597911227154,1532,0.37660061406549217
383,obj,advcl,nsubj->obj,111,5.143651529193698,2158,0.5304857213794595
780,conj,root,advcl->conj,110,1.5277777777777777,7200,1.7699245569657593
782,conj,root,nmod->conj,104,1.4444444444444444,7200,1.7699245569657593
1183,obl,acl,obj->obl,102,2.860347728547392,3566,0.876604301408319
361,advcl,root,ccomp->advcl,102,2.2173913043478257,4600,1.130785133617013
395,obl,advcl,obj->obl,102,3.1432973805855164,3245,0.7976951649102624
746,obj,conj,nmod->obj,101,3.2856213402732592,3074,0.7556594566823256
