,arcA,arcB,e1,error_support_count,error_support,correct_arc_support_count,correct_arc_support
146,obl,root,nmod->obl,1166,6.105671047808556,19097,4.694479064496543
32,nmod,obl,obl->nmod,835,8.56761748409604,9746,2.3957895461372622
337,nmod,obj,obl->nmod,791,13.005590266359752,6082,1.4950946049257985
103,nsubj,root,obj->nsubj,560,3.8095238095238098,14700,3.6135959704717586
494,nmod,nsubj,obl->nmod,512,8.803301237964236,5816,1.4297057254601189
378,obj,root,nsubj->obj,509,5.785405774039554,8798,2.1627494794701043
379,obj,root,nmod->obj,476,5.410320527392589,8798,2.1627494794701043
66,acl,obl,amod->acl,455,25.36231884057971,1794,0.441006202110635
144,obl,root,obj->obl,436,2.2830811122165784,19097,4.694479064496543
511,nsubj:cop,root,root->nsubj:cop,396,7.070166041778254,5601,1.3768538116062803
888,acl,obj,amod->acl,375,25.614754098360653,1464,0.35988465991637103
376,obj,root,obl->obj,367,4.171402591498068,8798,2.1627494794701043
127,nmod,conj,conj->nmod,365,12.980085348506401,2812,0.6912538686371826
914,acl,nmod,amod->acl,342,24.639769452449567,1388,0.3412021229261769
361,conj,nmod,nmod->conj,329,15.446009389671362,2130,0.5236026814357038
143,obl,root,root->obl,311,1.6285280410535685,19097,4.694479064496543
100,nsubj,root,nmod->nsubj,309,2.1020408163265305,14700,3.6135959704717586
835,conj,root,root->conj,294,4.083333333333333,7200,1.7699245569657593
923,obl,acl,nmod->obl,283,7.936062815479529,3566,0.876604301408319
2,acl,nsubj,amod->acl,279,20.320466132556444,1373,0.33751478009916497
463,obl,conj,nmod->obl,254,5.648209917722927,4497,1.1054653795381972
717,parataxis,root,root->parataxis,248,7.112130771436766,3487,0.8571842958527226
152,obl,root,nsubj->obl,245,1.2829240194794995,19097,4.694479064496543
315,advcl,root,conj->advcl,241,5.239130434782608,4600,1.130785133617013
764,amod,nmod,acl->amod,227,5.339920018819101,4251,1.0449929571752004
941,amod,obl,acl->amod,221,3.9025251633409854,5663,1.3920948286245964
590,nmod,nmod,obl->nmod,221,3.1183857767743755,7087,1.7421465743356024
316,advcl,root,root->advcl,200,4.3478260869565215,4600,1.130785133617013
408,xcomp,root,obl->xcomp,200,7.3233247894544125,2731,0.6713422173713178
128,nmod,conj,obl->nmod,199,7.076813655761025,2812,0.6912538686371826
1026,obl,advcl,nmod->obl,195,6.00924499229584,3245,0.7976951649102624
82,conj,obl,obl->conj,192,9.333981526494895,2057,0.505657613010912
36,nmod,obl,obj->nmod,190,1.9495177508721526,9746,2.3957895461372622
714,parataxis,root,conj->parataxis,189,5.420131918554631,3487,0.8571842958527226
226,nsubj,conj,obj->nsubj,188,6.809127127852227,2761,0.6787169030253418
424,obl,acl:relcl,nmod->obl,181,6.751212234240955,2681,0.6590510746146112
1386,obl,amod,nmod->obl,179,26.01744186046512,688,0.16912612433228366
338,nmod,obj,obj->nmod,169,2.7786912199934233,6082,1.4950946049257985
1371,appos,nmod,nmod->appos,166,24.592592592592595,675,0.16593042721553994
822,obj,conj,nsubj->obj,163,5.302537410540014,3074,0.7556594566823256
467,obl,conj,conj->obl,159,3.5356904603068715,4497,1.1054653795381972
1200,amod,obj,acl->amod,157,4.282596835788325,3666,0.9011865869217324
189,nmod,root,obl->nmod,155,6.609808102345416,2345,0.5764545952895425
105,nsubj,root,obl->nsubj,154,1.0476190476190477,14700,3.6135959704717586
465,obl,conj,obj->obl,151,3.3577940849455192,4497,1.1054653795381972
322,advcl,root,acl:relcl->advcl,148,3.217391304347826,4600,1.130785133617013
1830,compound:prt,root,advmod->compound:prt,145,8.192090395480225,1770,0.43510645358741584
497,nmod,nsubj,nsubj->nmod,140,2.407152682255846,5816,1.4297057254601189
735,nmod,nsubj:cop,obl->nmod,139,5.060065526028395,2747,0.675275383053464
557,amod,nsubj,acl->amod,138,4.466019417475728,3090,0.7595926223644718
648,orphan,conj,advmod->orphan,138,28.991596638655466,476,0.11701167904384742
151,obl,root,xcomp->obl,137,0.7173901659946589,19097,4.694479064496543
510,nsubj:cop,root,nmod->nsubj:cop,136,2.4281378325299054,5601,1.3768538116062803
795,acl,conj,amod->acl,129,26.434426229508194,488,0.119961553305457
876,acl,nsubj:cop,amod->acl,126,19.444444444444446,648,0.15929321012691833
1104,advcl,conj,conj->advcl,126,13.984461709211987,901,0.22148639247585405
150,obl,root,conj->obl,123,0.6440802220244017,19097,4.694479064496543
323,advcl,root,xcomp->advcl,122,2.6521739130434785,4600,1.130785133617013
750,advmod,root,compound:prt->advmod,122,0.9368041157951318,13023,3.2013510424118174
50,obl,ccomp,nmod->obl,120,7.83289817232376,1532,0.37660061406549217
834,conj,root,obl->conj,120,1.6666666666666667,7200,1.7699245569657593
953,conj,amod,amod->conj,118,12.526539278131635,942,0.2315651295363535
1153,nsubj:cop,conj,conj->nsubj:cop,114,9.86159169550173,1156,0.28417122053505806
18,ccomp,root,advcl->ccomp,113,6.295264623955433,1795,0.44125202496576915
749,advmod,root,root->advmod,113,0.8676956154495892,13023,3.2013510424118174
187,nmod,root,root->nmod,111,4.733475479744136,2345,0.5764545952895425
1355,conj,obj,obj->conj,111,7.561307901907358,1468,0.3608679513369076
392,obj,advcl,nmod->obj,108,5.004633920296571,2158,0.5304857213794595
1102,aux,root,cop->aux,107,1.616558392506421,6619,1.6271014781328281
839,conj,root,nmod->conj,106,1.472222222222222,7200,1.7699245569657593
393,obj,advcl,nsubj->obj,105,4.865616311399444,2158,0.5304857213794595
326,advcl,root,ccomp->advcl,105,2.282608695652174,4600,1.130785133617013
451,obj,acl,obl->obj,104,8.609271523178808,1208,0.29695400900203295
409,xcomp,root,advcl->xcomp,101,3.6982790186744783,2731,0.6713422173713178
836,conj,root,advcl->conj,101,1.4027777777777777,7200,1.7699245569657593
820,obj,conj,nmod->obj,100,3.253090435914118,3074,0.7556594566823256
507,nsubj:cop,root,nsubj->nsubj:cop,99,1.7675415104445635,5601,1.3768538116062803
1022,obl,advcl,obj->obl,98,3.020030816640986,3245,0.7976951649102624
1905,obj,csubj,nsubj->obj,93,17.51412429378531,531,0.13053193607622474
924,obl,acl,obj->obl,91,2.5518788558609087,3566,0.876604301408319
37,nmod,obl,nsubj->nmod,89,0.913195156987482,9746,2.3957895461372622
652,orphan,conj,conj->orphan,89,18.69747899159664,476,0.11701167904384742
824,obj,conj,obl->obj,88,2.862719583604424,3074,0.7556594566823256
440,appos,obl,obl->appos,87,17.938144329896907,485,0.11922408474005462
1303,cop,root,aux->cop,85,1.3485641757893068,6303,1.5494214559104418
766,amod,nmod,nmod->amod,84,1.9760056457304165,4251,1.0449929571752004
1340,obj,acl:relcl,nmod->obj,83,4.879482657260435,1701,0.4181446765831607
960,amod,root,acl->amod,82,5.473965287049399,1498,0.36824263699093157
1318,obl,xcomp,obj->obl,82,5.803255484784147,1413,0.3473476943045303
443,appos,obl,nmod->appos,82,16.90721649484536,485,0.11922408474005462
17,ccomp,root,conj->ccomp,81,4.512534818941504,1795,0.44125202496576915
984,obl,parataxis,nmod->obl,80,7.428040854224697,1077,0.26475121497946147
65,acl,obl,advcl->acl,80,4.459308807134894,1794,0.441006202110635
726,parataxis,root,amod->parataxis,80,2.2942357327215372,3487,0.8571842958527226
453,obj,acl,nmod->obj,79,6.539735099337748,1208,0.29695400900203295
843,conj,root,parataxis->conj,78,1.0833333333333335,7200,1.7699245569657593
1749,flat,nmod,nmod->flat,77,9.401709401709402,819,0.2013289183548551
1317,obl,xcomp,nmod->obl,76,5.37862703467799,1413,0.3473476943045303
1088,appos,nsubj,nsubj->appos,75,6.476683937823833,1158,0.2846628662453263
327,advcl,root,obl->advcl,75,1.6304347826086956,4600,1.130785133617013
273,conj,nsubj,nsubj->conj,75,4.870129870129871,1540,0.3785671969065652
668,amod,conj,conj->amod,74,4.836601307189543,1530,0.3761089683552239
1489,nsubj,advcl,obj->nsubj,73,3.408029878618114,2142,0.5265525556973134
314,advcl,root,acl->advcl,73,1.5869565217391306,4600,1.130785133617013
718,parataxis,root,nmod->parataxis,71,2.0361342127903646,3487,0.8571842958527226
1342,obj,acl:relcl,obl->obj,71,4.174015285126396,1701,0.4181446765831607
597,nmod,nmod,appos->nmod,70,0.9877240016932411,7087,1.7421465743356024
1435,advmod,conj,compound:prt->advmod,69,1.4560033762397129,4739,1.1649545104806573
225,nsubj,conj,conj->nsubj,69,2.499094530967041,2761,0.6787169030253418
651,orphan,conj,nmod->orphan,68,14.285714285714285,476,0.11701167904384742
153,obl,root,nsubj:cop->obl,68,0.3560768707126774,19097,4.694479064496543
