,arcA,arcB,e1,error_support_count,error_support,correct_arc_support_count,correct_arc_support
129,obl,root,nmod->obl,1114,5.833376970204744,19097,4.694479064496543
20,nmod,obl,obl->nmod,808,8.290580751077366,9746,2.3957895461372622
320,nmod,obj,obl->nmod,774,12.726076948372246,6082,1.4950946049257985
392,nmod,nsubj,obl->nmod,464,7.977991746905088,5816,1.4297057254601189
73,nsubj,root,obj->nsubj,407,2.7687074829931975,14700,3.6135959704717586
615,nsubj:cop,root,root->nsubj:cop,404,7.212997678985896,5601,1.3768538116062803
1104,obj,root,nmod->obj,338,3.841782223232553,8798,2.1627494794701043
128,obl,root,root->obl,332,1.7384929570089542,19097,4.694479064496543
114,conj,nmod,nmod->conj,315,14.788732394366196,2130,0.5236026814357038
711,conj,root,root->conj,296,4.111111111111112,7200,1.7699245569657593
1102,obj,root,nsubj->obj,264,3.000681973175722,8798,2.1627494794701043
99,nmod,conj,conj->nmod,261,9.281650071123755,2812,0.6912538686371826
137,obl,root,obj->obl,257,1.3457611143111483,19097,4.694479064496543
356,obl,conj,nmod->obl,223,4.958861463197688,4497,1.1054653795381972
810,obl,amod,nmod->obl,222,32.26744186046512,688,0.16912612433228366
773,obl,acl,nmod->obl,220,6.16937745372967,3566,0.876604301408319
532,parataxis,root,root->parataxis,202,5.792945225121882,3487,0.8571842958527226
437,xcomp,root,obl->xcomp,198,7.250091541559868,2731,0.6713422173713178
452,nmod,nmod,obl->nmod,195,2.751516861859743,7087,1.7421465743356024
21,nmod,obl,obj->nmod,195,2.0008208495793145,9746,2.3957895461372622
55,conj,obl,obl->conj,187,9.090909090909092,2057,0.505657613010912
529,parataxis,root,conj->parataxis,183,5.248064238600516,3487,0.8571842958527226
377,obl,advcl,nmod->obl,175,5.3929121725731894,3245,0.7976951649102624
100,nmod,conj,obl->nmod,171,6.081081081081082,2812,0.6912538686371826
678,advcl,root,conj->advcl,168,3.6521739130434785,4600,1.130785133617013
676,advcl,root,root->advcl,165,3.5869565217391304,4600,1.130785133617013
1232,appos,nmod,nmod->appos,154,22.814814814814817,675,0.16593042721553994
499,orphan,conj,advmod->orphan,153,32.142857142857146,476,0.11701167904384742
178,nsubj,conj,obj->nsubj,144,5.215501629844259,2761,0.6787169030253418
362,obl,conj,conj->obl,139,3.0909495219034913,4497,1.1054653795381972
940,aux,root,cop->aux,139,2.10001510802236,6619,1.6271014781328281
1180,obl,acl:relcl,nmod->obl,138,5.147333084669899,2681,0.6590510746146112
1754,compound:prt,root,advmod->compound:prt,138,7.796610169491526,1770,0.43510645358741584
985,nsubj:cop,conj,conj->nsubj:cop,138,11.937716262975778,1156,0.28417122053505806
2,ccomp,root,advcl->ccomp,136,7.576601671309192,1795,0.44125202496576915
942,nmod,root,obl->nmod,134,5.714285714285714,2345,0.5764545952895425
133,obl,root,xcomp->obl,134,0.7016808922867466,19097,4.694479064496543
683,advcl,root,acl:relcl->advcl,133,2.891304347826087,4600,1.130785133617013
637,advmod,root,compound:prt->advmod,126,0.9675190048375951,13023,3.2013510424118174
801,conj,amod,amod->conj,126,13.375796178343949,942,0.2315651295363535
72,nsubj,root,nmod->nsubj,119,0.8095238095238094,14700,3.6135959704717586
1107,obj,root,obl->obj,118,1.3412139122527846,8798,2.1627494794701043
130,obl,root,conj->obl,118,0.6178980991778813,19097,4.694479064496543
134,obl,root,nsubj->obl,116,0.6074252500392732,19097,4.694479064496543
662,obj,conj,nsubj->obj,115,3.741054001301236,3074,0.7556594566823256
1442,nmod,nsubj:cop,obl->nmod,115,4.1863851474335645,2747,0.675275383053464
391,punct,root,root->punct,111,0.299943253978977,37007,9.09716639994887
943,nmod,root,root->nmod,108,4.605543710021322,2345,0.5764545952895425
393,nmod,nsubj,nsubj->nmod,107,1.839752407152682,5816,1.4297057254601189
1217,conj,obj,obj->conj,106,7.220708446866484,1468,0.3608679513369076
321,nmod,obj,obj->nmod,105,1.7264057875698784,6082,1.4950946049257985
1076,obl,ccomp,nmod->obl,104,6.7885117493472595,1532,0.37660061406549217
710,conj,root,obl->conj,100,1.3888888888888888,7200,1.7699245569657593
1016,advcl,conj,conj->advcl,96,10.654827968923417,901,0.22148639247585405
714,conj,root,advcl->conj,93,1.2916666666666667,7200,1.7699245569657593
347,appos,obl,obl->appos,93,19.175257731958766,485,0.11922408474005462
634,advmod,root,root->advmod,91,0.6987637257160408,13023,3.2013510424118174
614,nsubj:cop,root,nsubj->nsubj:cop,89,1.5890019639350117,5601,1.3768538116062803
1416,obj,advcl,nmod->obj,88,4.077849860982391,2158,0.5304857213794595
663,obj,conj,nmod->obj,85,2.7651268705270007,3074,0.7556594566823256
1300,amod,nmod,nmod->amod,85,1.9995295224653022,4251,1.0449929571752004
686,advcl,root,ccomp->advcl,83,1.8043478260869563,4600,1.130785133617013
1370,nsubj,advcl,obj->nsubj,81,3.7815126050420167,2142,0.5265525556973134
884,acl,obj,xcomp->acl,79,5.396174863387978,1464,0.35988465991637103
176,nsubj,conj,conj->nsubj,79,2.8612821441506697,2761,0.6787169030253418
3,ccomp,root,conj->ccomp,78,4.345403899721449,1795,0.44125202496576915
2015,cop,root,aux->cop,78,1.2375059495478342,6303,1.5494214559104418
1572,csubj,root,xcomp->csubj,77,11.11111111111111,693,0.17035523860795435
1204,obj,acl:relcl,nmod->obj,77,4.526748971193416,1701,0.4181446765831607
722,conj,root,parataxis->conj,76,1.0555555555555556,7200,1.7699245569657593
680,advcl,root,xcomp->advcl,76,1.652173913043478,4600,1.130785133617013
502,orphan,conj,nmod->orphan,76,15.966386554621847,476,0.11701167904384742
358,obl,conj,obj->obl,75,1.6677785190126753,4497,1.1054653795381972
616,nsubj:cop,root,nmod->nsubj:cop,75,1.339046598821639,5601,1.3768538116062803
74,nsubj,root,nsubj:cop->nsubj,74,0.5034013605442177,14700,3.6135959704717586
491,amod,root,acl->amod,73,4.873164218958611,1498,0.36824263699093157
132,obl,root,nummod->obl,73,0.3822589935591978,19097,4.694479064496543
538,parataxis,root,amod->parataxis,73,2.0934901061084026,3487,0.8571842958527226
716,conj,root,nmod->conj,72,1.0,7200,1.7699245569657593
721,conj,root,advmod->conj,72,1.0,7200,1.7699245569657593
1390,flat,nmod,nmod->flat,72,8.791208791208792,819,0.2013289183548551
76,nsubj,root,obl->nsubj,72,0.4897959183673469,14700,3.6135959704717586
1872,fixed,advmod,mark->fixed,72,28.57142857142857,252,0.061947359493801576
682,advcl,root,obl->advcl,71,1.5434782608695652,4600,1.130785133617013
1118,advmod,conj,compound:prt->advmod,71,1.4982063726524584,4739,1.1649545104806573
503,orphan,conj,conj->orphan,69,14.495798319327733,476,0.11701167904384742
501,orphan,conj,obl->orphan,69,14.495798319327733,476,0.11701167904384742
1003,acl:relcl,obl,advcl->acl:relcl,69,9.623430962343097,717,0.17625498713117355
348,appos,obl,nmod->appos,69,14.22680412371134,485,0.11922408474005462
1947,obj,csubj,nsubj->obj,68,12.8060263653484,531,0.13053193607622474
1515,obl,parataxis,nmod->obl,68,6.313834726090993,1077,0.26475121497946147
451,nmod,nmod,obj->nmod,67,0.9453929730492451,7087,1.7421465743356024
58,conj,obl,nmod->conj,67,3.2571706368497813,2057,0.505657613010912
308,csubj:cop,root,root->csubj:cop,66,11.619718309859154,568,0.1396273817161877
572,conj,advmod,advmod->conj,65,23.809523809523807,273,0.06710963945161838
718,conj,root,nsubj:cop->conj,63,0.8750000000000001,7200,1.7699245569657593
1197,obl,xcomp,nmod->obl,62,4.387827317763623,1413,0.3473476943045303
397,nmod,nsubj,obj->nmod,61,1.0488308115543328,5816,1.4297057254601189
1287,nsubj,acl:relcl,obj->nsubj,59,2.3366336633663365,2525,0.6207027092136864
2142,compound:prt,conj,advmod->compound:prt,58,7.240948813982522,801,0.19690410696244073
38,acl,obl,advcl->acl,58,3.2329988851727984,1794,0.441006202110635
613,nsubj:cop,root,obj->nsubj:cop,58,1.0355293697554007,5601,1.3768538116062803
921,appos,nsubj,nsubj->appos,57,4.922279792746114,1158,0.2846628662453263
376,obl,advcl,obj->obl,57,1.7565485362095532,3245,0.7976951649102624
533,parataxis,root,obl->parataxis,56,1.6059650129050762,3487,0.8571842958527226
418,acl:relcl,obj,advcl->acl:relcl,56,6.690561529271206,837,0.20575372974726952
539,parataxis,root,nmod->parataxis,55,1.5772870662460567,3487,0.8571842958527226
455,nmod,nmod,flat->nmod,55,0.7760688584732609,7087,1.7421465743356024
457,nmod,nmod,appos->nmod,54,0.7619585155919288,7087,1.7421465743356024
263,conj,nsubj,nsubj->conj,53,3.4415584415584415,1540,0.3785671969065652
679,advcl,root,advmod->advcl,53,1.1521739130434783,4600,1.130785133617013
791,amod,obl,nmod->amod,53,0.9358996998057567,5663,1.3920948286245964
689,advcl,root,acl->advcl,52,1.1304347826086958,4600,1.130785133617013
1646,nsubj,ccomp,obj->nsubj,51,3.9627039627039626,1287,0.3163740145576295
24,nmod,obl,nsubj->nmod,50,0.5130309870716191,9746,2.3957895461372622
925,appos,nsubj,conj->appos,49,4.231433506044905,1158,0.2846628662453263
520,amod,conj,conj->amod,49,3.202614379084967,1530,0.3761089683552239
77,nsubj,root,appos->nsubj,49,0.33333333333333337,14700,3.6135959704717586
772,obl,acl,obj->obl,49,1.3740886146943354,3566,0.876604301408319
1571,csubj,root,ccomp->csubj,48,6.926406926406926,693,0.17035523860795435
1417,obj,advcl,nsubj->obj,48,2.2242817423540315,2158,0.5304857213794595
153,conj,advcl,advcl->conj,47,5.831265508684864,806,0.19813322123811136
1848,nmod,advcl,obl->nmod,47,10.021321961620469,469,0.1152909190579085
