,arcA,arcB,e1,error_support_count,error_support,correct_arc_support_count,correct_arc_support
55,nsubj,root,obj->nsubj,550,3.741496598639456,14700,3.6137381047787382
175,advcl,root,conj->advcl,546,11.869565217391305,4600,1.130829611019197
68,obj,root,nsubj->obj,417,4.739713571266197,8798,2.1628345473362818
387,obl,root,obj->obl,409,2.1416976488453683,19097,4.69466371339861
195,conj,root,advcl->conj,390,5.416666666666667,7200,1.769994173769178
227,parataxis,root,conj->parataxis,362,10.381416690564956,3487,0.8572180116573782
69,obj,root,obl->obj,280,3.182541486701523,8798,2.1628345473362818
193,conj,root,ccomp->conj,268,3.722222222222222,7200,1.769994173769178
644,acl,obl,amod->acl,246,13.712374581939798,1794,0.44102354829748686
385,obl,root,nsubj->obl,240,1.256741896632979,19097,4.69466371339861
301,acl,obj,amod->acl,194,13.25136612021858,1464,0.3598988153330662
344,acl,nmod,amod->acl,177,12.752161383285301,1388,0.341215543498836
177,advcl,root,xcomp->advcl,169,3.6739130434782608,4600,1.130829611019197
437,acl,nsubj,amod->acl,163,11.871813546977423,1373,0.33752805563681687
194,conj,root,parataxis->conj,163,2.263888888888889,7200,1.769994173769178
274,obj,conj,nsubj->obj,158,5.139882888744307,3074,0.7556891791897852
178,advcl,root,ccomp->advcl,149,3.239130434782609,4600,1.130829611019197
421,obl,conj,obj->obl,142,3.1576606626639983,4497,1.1055088610333326
59,nsubj,root,obl->nsubj,137,0.9319727891156463,14700,3.6137381047787382
147,xcomp,root,obl->xcomp,127,4.650311241303552,2731,0.6713686234116145
259,nsubj,conj,obj->nsubj,122,4.418688880840276,2761,0.6787435991356529
308,advmod,root,compound:prt->advmod,122,0.9368041157951318,13023,3.2014769618050005
230,parataxis,root,advcl->parataxis,119,3.4126756524232866,3487,0.8572180116573782
197,conj,root,acl:relcl->conj,119,1.6527777777777777,7200,1.769994173769178
384,obl,root,nmod->obl,117,0.6126616746085772,19097,4.69466371339861
688,obl,advcl,obj->obl,112,3.4514637904468413,3245,0.7977265408168032
386,obl,root,xcomp->obl,108,0.5655338534848405,19097,4.69466371339861
229,parataxis,root,ccomp->parataxis,99,2.8391167192429023,3487,0.8572180116573782
249,ccomp,root,conj->ccomp,98,5.459610027855153,1795,0.4412693808216215
250,ccomp,root,advcl->ccomp,96,5.348189415041783,1795,0.4412693808216215
889,compound:prt,root,advmod->compound:prt,95,5.367231638418079,1770,0.4351235677182563
90,obj,advcl,nsubj->obj,93,4.309545875810937,2158,0.5305065870824842
349,nsubj,advcl,obj->nsubj,91,4.248366013071895,2142,0.5265732666963304
490,acl,conj,amod->acl,85,17.418032786885245,488,0.11996627177768875
213,orphan,conj,advmod->orphan,84,17.647058823529413,476,0.11701628148807343
733,obj,acl:relcl,nsubj->obj,81,4.761904761904762,1701,0.41816112355296836
135,nsubj,acl:relcl,obj->nsubj,78,3.0903328050713155,2524,0.6204812909157508
181,advcl,root,parataxis->advcl,71,1.5434782608695652,4600,1.130829611019197
631,amod,obl,acl->amod,70,1.2360939431396787,5663,1.3921495841742855
606,conj,parataxis,parataxis->conj,70,4.679144385026738,1496,0.36776545610537364
383,obl,root,nsubj:cop->obl,64,0.3351311724354611,19097,4.69466371339861
285,advcl,conj,conj->advcl,63,6.992230854605993,901,0.22149510424528188
275,obj,conj,obl->obj,63,2.0494469746258943,3074,0.7556891791897852
179,advcl,root,acl:relcl->advcl,62,1.3478260869565217,4600,1.130829611019197
591,advmod,conj,compound:prt->advmod,61,1.2871913905887318,4739,1.1650003318739075
