,arcA,arcB,e1,error_support_count,error_support,correct_arc_support_count,correct_arc_support
7,obj,root,obl->obj,1414,16.07183450784269,8798,2.1627494794701043
134,obl,root,obj->obl,1180,6.178980991778813,19097,4.694479064496543
132,obl,root,nsubj->obl,972,5.089804681363565,19097,4.694479064496543
299,nsubj,root,obl->nsubj,877,5.965986394557824,14700,3.6135959704717586
6,obj,root,nsubj->obj,867,9.854512389179359,8798,2.1627494794701043
298,nsubj,root,obj->nsubj,714,4.857142857142857,14700,3.6135959704717586
161,obj,conj,obl->obj,422,13.728041639557581,3074,0.7556594566823256
279,obl,conj,obj->obl,418,9.295085612630642,4497,1.1054653795381972
109,obj,advcl,obl->obj,332,15.384615384615385,2158,0.5304857213794595
312,obj,acl,obl->obj,313,25.91059602649007,1208,0.29695400900203295
69,obl,advcl,obj->obl,285,8.782742681047766,3245,0.7976951649102624
93,xcomp,root,obl->xcomp,274,10.032954961552546,2731,0.6713422173713178
133,obl,root,nmod->obl,250,1.30910614232602,19097,4.694479064496543
163,obj,conj,nsubj->obj,218,7.0917371502927775,3074,0.7556594566823256
21,obj,acl:relcl,obl->obj,206,12.110523221634333,1701,0.4181446765831607
43,nsubj,conj,obl->nsubj,178,6.446939514668598,2761,0.6787169030253418
618,obl,xcomp,obj->obl,177,12.526539278131635,1413,0.3473476943045303
41,nsubj,conj,obj->nsubj,171,6.193408185440058,2761,0.6787169030253418
501,obl,acl,obj->obl,159,4.45877734155917,3566,0.876604301408319
120,obl,acl:relcl,obj->obl,158,5.893323386795972,2681,0.6590510746146112
281,obl,conj,nsubj->obl,157,3.491216366466533,4497,1.1054653795381972
217,obj,xcomp,obl->obj,143,8.0608793686584,1774,0.4360897450079524
137,obl,root,nsubj:cop->obl,140,0.7330994397025711,19097,4.694479064496543
253,advcl,root,conj->advcl,131,2.8478260869565215,4600,1.130785133617013
233,parataxis,root,conj->parataxis,130,3.7281330656724982,3487,0.8571842958527226
71,obl,advcl,nsubj->obl,125,3.8520801232665636,3245,0.7976951649102624
110,obj,advcl,nsubj->obj,125,5.792400370713624,2158,0.5304857213794595
376,advmod,root,compound:prt->advmod,122,0.9368041157951318,13023,3.2013510424118174
254,advcl,root,xcomp->advcl,121,2.630434782608696,4600,1.130785133617013
803,compound:prt,root,advmod->compound:prt,121,6.836158192090395,1770,0.43510645358741584
153,nsubj:cop,root,obl->nsubj:cop,118,2.106766648812712,5601,1.3768538116062803
96,xcomp,root,obj->xcomp,101,3.6982790186744783,2731,0.6713422173713178
536,obj,parataxis,obl->obj,99,14.776119402985074,670,0.16470131293986925
806,nsubj,advcl,obl->nsubj,97,4.5284780578898225,2142,0.5265525556973134
169,ccomp,root,advcl->ccomp,97,5.403899721448468,1795,0.44125202496576915
711,obl,ccomp,nsubj->obl,96,6.266318537859007,1532,0.37660061406549217
425,obj,ccomp,obl->obj,95,11.529126213592233,824,0.2025580326305258
23,obj,acl:relcl,nsubj->obj,92,5.408583186360964,1701,0.4181446765831607
710,obl,ccomp,obj->obl,89,5.809399477806789,1532,0.37660061406549217
258,advcl,root,ccomp->advcl,80,1.7391304347826086,4600,1.130785133617013
426,obj,ccomp,nsubj->obj,80,9.70873786407767,824,0.2025580326305258
151,nsubj:cop,root,nmod->nsubj:cop,79,1.4104624174254599,5601,1.3768538116062803
442,nsubj,acl:relcl,obj->nsubj,79,3.128712871287129,2525,0.6207027092136864
138,obl,root,conj->obl,77,0.4032046918364141,19097,4.694479064496543
807,nsubj,advcl,obj->nsubj,77,3.594771241830065,2142,0.5265525556973134
121,obl,acl:relcl,nsubj->obl,73,2.7228646027601644,2681,0.6590510746146112
203,orphan,conj,advmod->orphan,72,15.126050420168067,476,0.11701167904384742
507,advmod,conj,compound:prt->advmod,72,1.519307870858831,4739,1.1649545104806573
470,csubj,root,xcomp->csubj,72,10.38961038961039,693,0.17035523860795435
136,obl,root,xcomp->obl,71,0.3717861444205896,19097,4.694479064496543
397,amod,root,acl->amod,70,4.672897196261682,1498,0.36824263699093157
667,obl,parataxis,obj->obl,68,6.313834726090993,1077,0.26475121497946147
721,nsubj,ccomp,obj->nsubj,66,5.128205128205128,1287,0.3163740145576295
