,arcA,arcB,e1,error_support_count,error_support,correct_arc_support_count,correct_arc_support
145,@ADVL,root,@<NN->@ADVL,911,2.7506869168755097,33119,9.064261864360391
54,@FMV,root,root->@FMV,818,8.252623083131558,9912,2.712792161585199
240,@SUBJ,root,@NN>->@SUBJ,643,3.206662677039697,20052,5.487985111390881
241,@SUBJ,root,@OBJ->@SUBJ,615,3.0670257330939554,20052,5.487985111390881
140,@ADVL,root,@NN>->@ADVL,580,1.7512606056946163,33119,9.064261864360391
0,@OBJ,root,@SUBJ->@OBJ,575,6.631299734748011,8671,2.373145766051782
141,@ADVL,root,@DN>->@ADVL,519,1.5670763006129413,33119,9.064261864360391
2,@OBJ,root,@NN>->@OBJ,487,5.616422557951793,8671,2.373145766051782
340,@<NN,@SUBJ,@ADVL->@<NN,471,22.742636407532594,2071,0.5668071596693853
397,@PRD,root,@SUBJ->@PRD,457,12.435374149659864,3675,1.0058021785538342
142,@ADVL,root,root->@ADVL,450,1.35873667683203,33119,9.064261864360391
231,@<NN,@ADVL,@ADVL->@<NN,444,32.36151603498542,1372,0.3754994799934315
831,@DN>,@ADVL,@ADVL->@DN>,434,32.267657992565056,1345,0.36810991296732165
94,@NN>,@ADVL,@ADVL->@NN>,430,4.132231404958678,10406,2.847993869396245
147,@ADVL,root,@SUBJ->@ADVL,409,1.234940668498445,33119,9.064261864360391
243,@SUBJ,root,@ADVL->@SUBJ,404,2.01476161978855,20052,5.487985111390881
499,@<NN,@OBJ,@ADVL->@<NN,396,34.167385677308026,1159,0.31720400678745414
213,@PRD,@FMV,@SUBJ->@PRD,390,16.476552598225602,2367,0.6478187092889595
143,@ADVL,root,@OBJ->@ADVL,389,1.1745523717503548,33119,9.064261864360391
461,@<NN,@<NN,@ADVL->@<NN,364,22.97979797979798,1584,0.4335212655317751
356,@SUBJ,@SUBJ,@<NN->@SUBJ,363,13.052858683926646,2781,0.7611254036893098
262,@ADVL,@FMV,@<NN->@ADVL,354,1.9742345658357037,17931,4.907493568339811
34,@SUBJ,@FMV,@OBJ->@SUBJ,353,2.9681325149247457,11893,3.254967431167551
284,@OBJ,@FMV,@SUBJ->@OBJ,345,5.7557557557557555,5994,1.6404838797963763
1,@OBJ,root,@ADVL->@OBJ,339,3.90958366970361,8671,2.373145766051782
460,@<NN,@<NN,@SUBJ->@<NN,321,20.265151515151516,1584,0.4335212655317751
190,@ADVL,@ADVL,@DN>->@ADVL,315,3.8574577516531963,8166,2.2349334938967647
311,@NN>,@SUBJ,@SUBJ->@NN>,310,3.002712127082526,10324,2.8255514806502817
242,@SUBJ,root,@<NN->@SUBJ,306,1.526032315978456,20052,5.487985111390881
17,@ADVL,@AN>,@NN>->@ADVL,303,5.633017289459008,5379,1.472165964201653
37,@SUBJ,@FMV,@NN>->@SUBJ,300,2.522492222315648,11893,3.254967431167551
196,@ADVL,@ADVL,@<NN->@ADVL,293,3.5880480039186877,8166,2.2349334938967647
244,@SUBJ,root,@PRD->@SUBJ,272,1.3564731697586274,20052,5.487985111390881
288,@OBJ,@FMV,@NN>->@OBJ,268,4.471137804471137,5994,1.6404838797963763
265,@ADVL,@FMV,@NN>->@ADVL,262,1.4611566560704925,17931,4.907493568339811
543,@OBJ,@OBJ,@SUBJ->@OBJ,248,9.253731343283581,2680,0.7334829492583064
263,@ADVL,@FMV,@OBJ->@ADVL,240,1.3384641124309855,17931,4.907493568339811
381,@NN>,@NN>,@ADVL->@NN>,239,2.6417596993478503,9047,2.4760523290820515
261,@ADVL,@FMV,@DN>->@ADVL,239,1.3328871786291896,17931,4.907493568339811
357,@SUBJ,@SUBJ,@OBJ->@SUBJ,232,8.342322905429702,2781,0.7611254036893098
191,@ADVL,@ADVL,@NN>->@ADVL,231,2.828802351212344,8166,2.2349334938967647
341,@<NN,@SUBJ,@SUBJ->@<NN,220,10.622887493964269,2071,0.5668071596693853
333,@DN>,@SUBJ,@ADVL->@DN>,216,21.2807881773399,1015,0.2777929826482019
246,@SUBJ,root,root->@SUBJ,215,1.0722122481547975,20052,5.487985111390881
312,@NN>,@SUBJ,@ADVL->@NN>,213,2.0631538163502516,10324,2.8255514806502817
268,@ADVL,@FMV,@SUBJ->@ADVL,213,1.1878868997824996,17931,4.907493568339811
127,@NN>,@OBJ,@OBJ->@NN>,190,3.306072733600139,5747,1.5728830258908533
149,@ADVL,root,@<KN->@ADVL,182,0.5495335004076211,33119,9.064261864360391
177,@ADVL,@SUBJ,@DN>->@ADVL,181,7.764907764907765,2331,0.6379659532541463
38,@SUBJ,@FMV,@ADVL->@SUBJ,178,1.4966787185739512,11893,3.254967431167551
178,@ADVL,@SUBJ,@<NN->@ADVL,178,7.636207636207636,2331,0.6379659532541463
39,@SUBJ,@FMV,@PRD->@SUBJ,178,1.4966787185739512,11893,3.254967431167551
93,@NN>,@ADVL,@OBJ->@NN>,176,1.6913319238900635,10406,2.847993869396245
528,@IMV,root,root->@IMV,176,6.784888203546647,2594,0.7099458098418086
128,@NN>,@OBJ,@ADVL->@NN>,174,3.0276666086653905,5747,1.5728830258908533
18,@ADVL,@AN>,@DN>->@ADVL,173,3.2162111916713143,5379,1.472165964201653
197,@ADVL,@ADVL,@OBJ->@ADVL,161,1.9715895175116336,8166,2.2349334938967647
400,@PRD,root,@AN>->@PRD,160,4.353741496598639,3675,1.0058021785538342
940,@OBJ,@IMV,@SUBJ->@OBJ,154,6.353135313531354,2424,0.6634189063440802
