,arcA,arcB,e1,error_support_count,error_support,correct_arc_support_count,correct_arc_support
183,@ADVL,root,@<NN->@ADVL,908,2.74212544921934,33113,9.065348919977003
82,@FMV,root,root->@FMV,819,8.26271186440678,9912,2.7136091110685245
282,@SUBJ,root,@NN>->@SUBJ,653,3.2566954266620116,20051,5.489364032085854
284,@SUBJ,root,@OBJ->@SUBJ,591,2.9474839160141637,20051,5.489364032085854
30,@OBJ,root,@SUBJ->@OBJ,568,6.552082131733764,8669,2.3733128918334385
177,@ADVL,root,@NN>->@ADVL,545,1.6458792619212996,33113,9.065348919977003
179,@ADVL,root,@DN>->@ADVL,527,1.5915199468486698,33113,9.065348919977003
26,@OBJ,root,@NN>->@OBJ,499,5.7561425769985,8669,2.3733128918334385
345,@<NN,@SUBJ,@ADVL->@<NN,459,22.152509652509654,2072,0.5672516220877707
374,@PRD,root,@SUBJ->@PRD,455,12.384322264561785,3674,1.0058313028718482
272,@<NN,@ADVL,@ADVL->@<NN,444,32.36151603498542,1372,0.37561256057163195
180,@ADVL,root,root->@ADVL,441,1.3318032192794371,33113,9.065348919977003
790,@DN>,@ADVL,@ADVL->@DN>,430,31.994047619047617,1344,0.36794699811098636
286,@SUBJ,root,@ADVL->@SUBJ,430,2.14453144481572,20051,5.489364032085854
184,@ADVL,root,@SUBJ->@ADVL,407,1.229124513031136,33113,9.065348919977003
119,@NN>,@ADVL,@ADVL->@NN>,393,3.777393310265283,10404,2.8483039943055823
508,@<NN,@OBJ,@ADVL->@<NN,387,33.41968911917099,1158,0.31702576176526953
253,@PRD,@FMV,@SUBJ->@PRD,381,16.10312764158918,2366,0.647740027924549
455,@<NN,@<NN,@ADVL->@<NN,375,23.674242424242426,1584,0.433651819202234
181,@ADVL,root,@OBJ->@ADVL,372,1.123425844834355,33113,9.065348919977003
436,@SUBJ,@SUBJ,@<NN->@SUBJ,366,13.160733549083064,2781,0.7613546143948312
25,@OBJ,root,@ADVL->@OBJ,349,4.0258391971392316,8669,2.3733128918334385
523,@OBJ,@FMV,@SUBJ->@OBJ,346,5.772439105772439,5994,1.640977906753908
454,@<NN,@<NN,@SUBJ->@<NN,343,21.654040404040405,1584,0.433651819202234
66,@SUBJ,@FMV,@OBJ->@SUBJ,343,2.8850197661704096,11889,3.254852574807676
1,@ADVL,@FMV,@<NN->@ADVL,334,1.8634233430037939,17924,4.9070550551646726
231,@ADVL,@ADVL,@DN>->@ADVL,314,3.8456827924066137,8165,2.235332767541818
283,@SUBJ,root,@<NN->@SUBJ,307,1.531095705949828,20051,5.489364032085854
316,@NN>,@SUBJ,@SUBJ->@NN>,304,2.944309927360775,10325,2.8266761573630466
44,@ADVL,@AN>,@NN>->@ADVL,300,5.578281889178133,5378,1.4723355326197058
232,@ADVL,@ADVL,@<NN->@ADVL,295,3.6129822412737296,8165,2.235332767541818
65,@SUBJ,@FMV,@NN>->@SUBJ,280,2.3551181764656404,11889,3.254852574807676
285,@SUBJ,root,@PRD->@SUBJ,274,1.366515385766296,20051,5.489364032085854
525,@OBJ,@FMV,@NN>->@OBJ,272,4.537871204537871,5994,1.640977906753908
567,@OBJ,@OBJ,@SUBJ->@OBJ,258,9.630459126539753,2679,0.7334300654310509
4,@ADVL,@FMV,@NN>->@ADVL,256,1.4282526221825484,17924,4.9070550551646726
2,@ADVL,@FMV,@DN>->@ADVL,246,1.3724615041285426,17924,4.9070550551646726
233,@ADVL,@ADVL,@NN>->@ADVL,241,2.9516227801592163,8165,2.235332767541818
