,arcA,arcB,e1,error_support_count,error_support,correct_arc_support_count,correct_arc_support
36,@SUBJ,root,@NN>->@SUBJ,1352,6.741797147701206,20054,5.48851746533071
57,@OBJ,root,@SUBJ->@OBJ,1063,12.260668973471741,8670,2.3728655841436748
35,@SUBJ,root,@OBJ->@SUBJ,1026,5.116186296998105,20054,5.48851746533071
140,@FMV,root,root->@FMV,836,8.433370321799657,9913,2.7130584239465105
59,@OBJ,root,@NN>->@OBJ,787,9.077277970011535,8670,2.3728655841436748
16,@ADVL,root,@<NN->@ADVL,784,2.3671497584541066,33120,9.064510743579989
268,@OBJ,@FMV,@SUBJ->@OBJ,631,10.525437864887406,5995,1.6407530769251821
336,@<NN,@SUBJ,@ADVL->@<NN,609,29.39189189189189,2072,0.567079295310922
115,@SUBJ,@FMV,@NN>->@SUBJ,590,4.96048427778712,11894,3.255232209666074
12,@ADVL,root,@NN>->@ADVL,556,1.6787439613526571,33120,9.064510743579989
117,@SUBJ,@FMV,@OBJ->@SUBJ,549,4.615772658483269,11894,3.255232209666074
15,@ADVL,root,@DN>->@ADVL,517,1.5609903381642511,33120,9.064510743579989
557,@OBJ,@OBJ,@SUBJ->@OBJ,514,19.186263531168347,2679,0.7332072548928379
17,@ADVL,root,root->@ADVL,474,1.431159420289855,33120,9.064510743579989
536,@<NN,@OBJ,@ADVL->@<NN,454,39.17169974115617,1159,0.31720313864158234
362,@PRD,root,@SUBJ->@PRD,445,12.108843537414966,3675,1.0057994258048448
189,@<NN,@ADVL,@ADVL->@<NN,434,31.63265306122449,1372,0.3754984523004754
738,@DN>,@ADVL,@ADVL->@DN>,433,32.193308550185876,1345,0.3681089054986439
13,@ADVL,root,@SUBJ->@ADVL,400,1.2077294685990339,33120,9.064510743579989
267,@OBJ,@FMV,@NN>->@OBJ,395,6.58882402001668,5995,1.6407530769251821
1,@NN>,@ADVL,@ADVL->@NN>,383,3.679861644888547,10408,2.848533448646755
250,@PRD,@FMV,@SUBJ->@PRD,376,15.88508660752007,2367,0.647816936293896
11,@ADVL,root,@OBJ->@ADVL,370,1.1171497584541061,33120,9.064510743579989
456,@SUBJ,@SUBJ,@<NN->@SUBJ,355,12.765192376842863,2781,0.7611233205886458
440,@<NN,@<NN,@ADVL->@<NN,350,22.095959595959595,1584,0.4335200790407821
37,@SUBJ,root,@ADVL->@SUBJ,336,1.6754762142216015,20054,5.48851746533071
226,@ADVL,@ADVL,@<NN->@ADVL,324,3.9676708302718593,8166,2.2349273771761533
