,arcA,arcB,e1,error_support_count,error_support,correct_arc_support_count,correct_arc_support
2,@OBJ,root,@SUBJ->@OBJ,488,5.628604382929643,8670,2.3727227198463066
130,@SUBJ,root,@OBJ->@SUBJ,461,2.298678633757168,20055,5.488460685872858
30,@PRD,root,@SUBJ->@PRD,435,11.83673469387755,3675,1.0057388691390055
196,@PRD,@FMV,@SUBJ->@PRD,375,15.842839036755388,2367,0.6477779328576941
75,@ADVL,root,@SUBJ->@ADVL,365,1.102019866549923,33121,9.064238662517823
74,@ADVL,root,@OBJ->@ADVL,331,0.99936596117267,33121,9.064238662517823
132,@SUBJ,root,@ADVL->@SUBJ,320,1.5956120668162554,20055,5.488460685872858
216,@OBJ,@FMV,@SUBJ->@OBJ,289,4.820683903252711,5995,1.6406542912893434
0,@OBJ,root,@ADVL->@OBJ,277,3.1949250288350632,8670,2.3727227198463066
95,@SUBJ,@SUBJ,@<NN->@SUBJ,270,9.70873786407767,2781,0.7610774952586596
131,@SUBJ,root,@PRD->@SUBJ,247,1.2316130640737972,20055,5.488460685872858
169,@SUBJ,@FMV,@OBJ->@SUBJ,246,2.068269715823104,11894,3.2550362202828107
254,@<NN,@<NN,@SUBJ->@<NN,239,15.088383838383837,1584,0.433493977881955
54,@ADVL,@ADVL,@DN>->@ADVL,217,2.657359784472202,8166,2.2347928177929575
180,@OBJ,@OBJ,@SUBJ->@OBJ,216,8.059701492537313,2680,0.7334367807598733
153,@ADVL,@FMV,@OBJ->@ADVL,210,1.1711560983771123,17931,4.9071846700766
255,@<NN,@<NN,@ADVL->@<NN,205,12.94191919191919,1584,0.433493977881955
155,@ADVL,@FMV,@SUBJ->@ADVL,200,1.1153867603591545,17931,4.9071846700766
55,@ADVL,@ADVL,@<NN->@ADVL,171,2.0940484937545922,8166,2.2347928177929575
171,@SUBJ,@FMV,@PRD->@SUBJ,162,1.3620312762737514,11894,3.2550362202828107
43,@ADVL,@SUBJ,@DN>->@ADVL,159,6.82110682110682,2331,0.6379257969967406
96,@SUBJ,@SUBJ,@OBJ->@SUBJ,156,5.609492988133765,2781,0.7610774952586596
76,@ADVL,root,@Vpart->@ADVL,139,0.41967331904229943,33121,9.064238662517823
154,@ADVL,@FMV,@Vpart->@ADVL,136,0.758462997044225,17931,4.9071846700766
170,@SUBJ,@FMV,@ADVL->@SUBJ,128,1.0761728602656802,11894,3.2550362202828107
110,@PRD,@PRD,@SUBJ->@PRD,109,17.637540453074433,618,0.16912833227970214
59,@ADVL,@ADVL,@NN>->@ADVL,107,1.310311045799657,8166,2.2347928177929575
217,@OBJ,@FMV,@ADVL->@OBJ,105,1.7514595496246872,5995,1.6406542912893434
189,@SUBJ,@IMV,@OBJ->@SUBJ,102,4.793233082706767,2128,0.5823706975585861
386,@OBJ,@IMV,@SUBJ->@OBJ,101,4.166666666666666,2424,0.6633771479708706
44,@ADVL,@SUBJ,@<NN->@ADVL,95,4.0755040755040755,2331,0.6379257969967406
121,@ADVL,@OBJ,@DN>->@ADVL,90,4.953219592735278,1817,0.49725919053757084
308,@ADVL,@IMV,@OBJ->@ADVL,90,1.5759061460339694,5711,1.5629318861640435
468,@Vpart,root,@ADVL->@Vpart,89,5.969148222669349,1491,0.4080426269078251
80,@ADVL,root,@<NN->@ADVL,87,0.2626732284653241,33121,9.064238662517823
79,@ADVL,root,@PRD->@ADVL,85,0.25663476344313274,33121,9.064238662517823
319,@ADVL,@NN>,@DN>->@ADVL,80,27.68166089965398,289,0.07909075732821022
334,@DN>,@ADVL,@ADVL->@DN>,79,5.87360594795539,1345,0.3680867425828469
415,@Vpart,@FMV,@ADVL->@Vpart,77,6.086956521739131,1265,0.3461931073362835
31,@PRD,root,@ADVL->@PRD,75,2.0408163265306123,3675,1.0057388691390055
266,@<NN,@SUBJ,@SUBJ->@<NN,74,3.571428571428571,2072,0.5670451528859916
178,@OBJ,@OBJ,@<NN->@OBJ,74,2.7611940298507465,2680,0.7334367807598733
57,@ADVL,@ADVL,@OBJ->@ADVL,68,0.8327210384521185,8166,2.2347928177929575
133,@SUBJ,root,@<NN->@SUBJ,67,0.33408127648965347,20055,5.488460685872858
387,@OBJ,@IMV,@ADVL->@OBJ,65,2.6815181518151814,2424,0.6633771479708706
151,@NN>,@AN>,@ADVL->@NN>,61,19.303797468354432,316,0.08647985922392537
357,@??,@??,@NN>->@??,52,40.310077519379846,129,0.035303486835083456
337,@NN>,@NN>,@ADVL->@NN>,50,0.5526693931690063,9047,2.4758964759457367
453,@DN>,@NN>,@ADVL->@DN>,48,9.467455621301776,507,0.13875091337509543
265,@<NN,@SUBJ,@ADVL->@<NN,48,2.3166023166023164,2072,0.5670451528859916
77,@ADVL,root,@NN>->@ADVL,47,0.14190392802149693,33121,9.064238662517823
156,@ADVL,@FMV,@PRD->@ADVL,46,0.25653895488260553,17931,4.9071846700766
42,@ADVL,@SUBJ,@NN>->@ADVL,45,1.9305019305019304,2331,0.6379257969967406
310,@ADVL,@IMV,@SUBJ->@ADVL,44,0.7704430047277184,5711,1.5629318861640435
81,@ADVL,root,@IMV->@ADVL,43,0.12982699797711422,33121,9.064238662517823
119,@ADVL,@OBJ,@OBJ->@ADVL,43,2.3665382498624106,1817,0.49725919053757084
